teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,45,1,0.8355119253974408,42.219.153.170,110,236.131.80.12,41482,TCP,2016-11-04 16:30:16
69,43,53,0.8064933407586068,91.131.133.50,41316,42.219.153.170,42330,TCP,2016-11-04 16:31:25
3,79,15,0.7887670579366386,42.219.153.170,123,28.131.79.36,41464,TCP,2016-11-04 16:31:28
3,77,18,0.8431812145281583,76.241.79.101,80,42.219.153.170,123,TCP,2016-11-04 16:31:31
3,292,1,0.7950075783301145,28.131.70.86,123,42.219.153.170,110,TCP,2016-11-04 16:31:34
12,39,9,0.8261018288321793,28.131.80.98,5059,42.219.153.170,123,TCP,2016-11-04 16:31:46
3,30883,4,0.7711102485191077,42.219.153.170,123,29.131.198.66,41270,TCP,2016-11-04 16:31:49
3,61,1,0.818523057969287,104.131.98.103,123,42.219.153.170,123,TCP,2016-11-04 16:31:52
3,78,1,0.7901669216807932,254.131.79.99,123,42.219.153.170,123,TCP,2016-11-04 16:31:55
8,48,1,0.8021996815223247,42.219.153.170,123,28.131.72.32,42749,TCP,2016-11-04 16:32:03
3,54,3,0.803596502635628,42.219.153.170,123,28.131.65.81,123,TCP,2016-11-04 16:32:06
20,77,1,9.141813604161145,42.219.153.170,123,134.131.80.51,123,TCP,2016-11-04 16:32:26
34,43,4,0.8122822840232402,28.131.80.70,42496,42.219.153.170,443,TCP,2016-11-04 16:33:00
7,78,1,0.8230313071981072,223.131.71.119,40912,42.219.153.170,123,TCP,2016-11-04 16:33:07
3,78,22,0.7940241324249655,28.131.121.54,80,42.219.153.170,123,TCP,2016-11-04 16:33:10
3,38,3,0.7848826325498521,239.131.80.73,123,42.219.153.170,123,TCP,2016-11-04 16:33:13
121,78,40,0.8409201172180474,242.131.80.70,41233,42.219.153.170,123,TCP,2016-11-04 16:35:14
3,39,1,0.7634014897048473,42.219.153.170,110,28.189.94.97,41474,TCP,2016-11-04 16:35:17
12,60,3,0.8057949724607171,53.131.80.81,123,42.219.153.170,110,TCP,2016-11-04 16:35:29
4,33,4,0.808271843008697,42.219.153.170,123,28.80.80.108,123,TCP,2016-11-04 16:35:33
12,38,1,0.8236389036756009,243.131.79.151,2171,42.219.153.170,123,TCP,2016-11-04 16:35:45
28,48,4,0.8174253443721682,28.131.79.125,41320,42.219.153.170,123,TCP,2016-11-04 16:36:13
3,54,16,0.7612202614545822,223.131.79.113,123,42.219.153.170,123,TCP,2016-11-04 16:36:16
6,78,1,0.8025967448484153,42.219.153.170,123,28.131.79.44,40861,TCP,2016-11-04 16:36:22
3,78,1,0.8385062122251838,42.219.153.170,123,245.131.113.99,123,TCP,2016-11-04 16:36:25
3,77,1,0.80496686976403,28.131.82.100,5100,42.219.153.170,123,TCP,2016-11-04 16:36:28
15,77,1,0.7969261261168867,42.219.153.170,123,60.131.79.106,41267,UDP,2016-11-04 16:36:43
13,39,1,0.821243254467845,28.131.79.81,123,42.219.153.170,123,TCP,2016-11-04 16:36:56
14,78,3,0.7977029266767204,28.7.79.65,123,42.219.153.170,110,TCP,2016-11-04 16:37:10
10,39,6,0.8350052428431809,27.131.142.120,123,42.219.153.170,123,TCP,2016-11-04 16:37:20
11,78,4,0.7359731022734195,103.32.79.149,41237,42.219.153.170,123,TCP,2016-11-04 16:37:31
15,44,1,0.814685624325648,42.219.153.170,123,28.131.111.100,123,TCP,2016-11-04 16:37:46
3,78,1,0.7681758846156299,42.219.153.170,123,28.248.79.147,52836,UDP,2016-11-04 16:37:49
5,37,1,0.7960285500157624,42.219.153.170,123,117.131.80.136,41424,TCP,2016-11-04 16:37:54
10,80,49,0.8109603454358876,42.219.153.170,123,28.131.234.128,53,TCP,2016-11-04 16:38:04
14,46,21,0.8329019397497177,28.131.92.88,41457,42.219.153.170,123,TCP,2016-11-04 16:38:18
14,62,1,0.8257860713638365,42.219.153.170,123,134.131.80.106,123,TCP,2016-11-04 16:38:32
3,46,1,0.7947883398737758,83.131.68.86,62611,42.219.153.170,123,TCP,2016-11-04 16:38:35
10,79,1,0.7958390617277473,239.131.144.109,41279,42.219.153.170,123,TCP,2016-11-04 16:38:45
9,44,23,0.767933995462954,42.219.153.170,23,35.131.79.56,123,TCP,2016-11-04 16:38:54
3,49,91,0.8011383949778974,231.114.79.107,41470,42.219.153.170,123,TCP,2016-11-04 16:38:57
13,78,1,0.7992247492074966,42.219.153.170,123,233.131.80.50,123,TCP,2016-11-04 16:39:10
11,79,1,0.7735723285004497,28.249.122.103,31667,42.219.153.170,123,TCP,2016-11-04 16:39:21
10,78,1,0.7711252081207931,100.131.110.73,40052,42.219.153.170,123,TCP,2016-11-04 16:39:31
23,43,87,0.7822941143531352,28.131.33.87,41428,42.219.153.170,23,TCP,2016-11-04 16:39:54
3,77,3,0.8130561264697462,28.131.80.103,40833,42.219.153.170,123,TCP,2016-11-04 16:39:57
11,78,1,0.8241128779482096,132.131.90.19,41489,42.219.153.170,123,TCP,2016-11-04 16:40:08
6,80,1,0.807618691585958,28.131.79.58,40789,42.219.153.170,123,TCP,2016-11-04 16:40:14
4,49,4,0.8134558098390698,42.219.153.170,123,239.131.105.95,41236,TCP,2016-11-04 16:40:18
7,480,1,0.8044964452274144,27.131.80.82,41498,42.219.153.170,123,TCP,2016-11-04 16:40:25
4,36,181,0.7986472409684211,134.131.134.110,123,42.219.153.170,123,TCP,2016-11-04 16:40:29
4,28,7,0.7795348707586527,28.147.79.107,41513,42.219.153.170,123,TCP,2016-11-04 16:40:33
4,38,1,0.7821593934204429,42.219.153.170,123,28.131.80.100,123,TCP,2016-11-04 16:40:37
3,48,1,0.8177400031127036,186.132.129.64,41458,42.219.153.170,123,TCP,2016-11-04 16:40:40
4,78,1,0.7800818681716919,90.131.79.51,41510,42.219.153.170,123,TCP,2016-11-04 16:40:44
4,77,1,0.8191380074713379,42.219.153.170,8876,216.131.79.104,41437,TCP,2016-11-04 16:40:48
9,390,1,0.8135514836758375,28.185.32.152,54967,42.219.153.170,123,UDP,2016-11-04 16:40:57
12,78,1,0.8468213842716068,104.131.80.162,123,42.219.153.170,123,TCP,2016-11-04 16:41:09
4,78,1,0.7521336134523153,28.224.80.145,41452,42.219.153.170,123,TCP,2016-11-04 16:41:13
10,81,52,0.8049748989287764,42.219.153.170,123,28.131.79.72,41463,TCP,2016-11-04 16:41:23
3,44,1,0.7781588409561664,42.219.153.170,123,51.131.199.96,41500,TCP,2016-11-04 16:41:26
7,80,1,0.779614148195833,134.131.79.107,41260,42.219.153.170,443,TCP,2016-11-04 16:41:33
11,78,24,0.7976589775644243,134.131.80.100,123,42.219.153.170,22,TCP,2016-11-04 16:41:44
3,77,13,0.8333727023564279,116.131.41.52,53,42.219.153.170,110,TCP,2016-11-04 16:41:47
20,763,1,0.8203064622357488,42.219.153.170,123,248.131.80.36,50183,TCP,2016-11-04 16:42:07
13,12093,1,0.8241808300372213,245.131.80.133,41460,42.219.153.170,123,TCP,2016-11-04 16:42:20
56,44,3,0.7708014214877039,28.131.127.127,41500,42.219.153.170,123,TCP,2016-11-04 16:43:16
3,49,12,0.8060969535727054,28.131.44.141,40922,42.219.153.170,123,TCP,2016-11-04 16:43:19
3,313,1,0.7849346953444183,42.219.153.170,123,28.131.80.80,41255,TCP,2016-11-04 16:43:22
6,36,1,0.7836233214475214,162.131.79.144,41513,42.219.153.170,123,TCP,2016-11-04 16:43:28
12,50,1,0.7924614879302679,28.131.79.89,41482,42.219.153.170,123,TCP,2016-11-04 16:43:40
11,155719,1,0.7991020297631621,236.131.79.91,41494,42.219.153.170,123,TCP,2016-11-04 16:43:51
3,10889,26,0.78245021821931,42.219.153.170,123,28.131.79.80,123,TCP,2016-11-04 16:43:54
4,577,1,0.8057691100984812,62.131.79.127,1661,42.219.153.170,123,TCP,2016-11-04 16:43:58
3,41,13,2.902326352894306,42.219.153.170,123,129.251.141.98,123,TCP,2016-11-04 16:44:01
11,79,1,0.8369670636020601,42.219.153.170,123,27.131.79.151,41520,TCP,2016-11-04 16:44:12
10,79,1,0.8020868506282568,42.219.153.170,123,28.7.80.154,41476,TCP,2016-11-04 16:44:22
9,45,3,0.8141009320970625,28.131.79.79,123,42.219.153.170,123,UDP,2016-11-04 16:44:31
10,78,1,0.7723640659824014,42.219.153.170,123,28.131.76.105,41495,TCP,2016-11-04 16:44:41
3,49,1,0.7955726624932141,248.131.99.45,41461,42.219.153.170,123,TCP,2016-11-04 16:44:44
3,43,16,0.8336997006554157,42.219.153.170,123,28.131.79.97,123,TCP,2016-11-04 16:44:47
11,268,10,0.795601821038872,134.131.63.54,123,42.219.153.170,123,TCP,2016-11-04 16:44:58
3,78,1,0.8174250063020736,221.131.79.52,41436,42.219.153.170,110,TCP,2016-11-04 16:45:01
13,78,1,0.8077770774252713,134.131.70.165,1686,42.219.153.170,123,TCP,2016-11-04 16:45:14
17,50,17,0.7944101239554584,4.131.74.179,51709,42.219.153.170,123,TCP,2016-11-04 16:45:31
8,79,18,0.7906150335911661,28.131.112.103,41255,42.219.153.170,123,TCP,2016-11-04 16:45:39
3,78,1,0.8375421208329499,134.131.134.93,41458,42.219.153.170,123,TCP,2016-11-04 16:45:42
21,79,1,0.797090259147808,61.131.110.69,41272,42.219.153.170,80,TCP,2016-11-04 16:46:03
3,33,41,0.7786424502264708,12.131.80.77,40834,42.219.153.170,123,TCP,2016-11-04 16:46:06
20,41,18,0.7881477980408818,42.219.153.170,123,134.131.79.100,53,TCP,2016-11-04 16:46:26
12,78,199,0.791999768698588,42.219.153.170,110,28.131.98.97,1364,TCP,2016-11-04 16:46:38
4,38,1,0.7923879576846957,27.131.79.95,123,42.219.153.170,123,TCP,2016-11-04 16:46:42
10,42,2,0.8252778674941509,45.131.138.104,41471,42.219.153.170,123,TCP,2016-11-04 16:46:52
10,47,1,0.7982587139122188,42.219.153.170,123,28.131.62.145,41437,TCP,2016-11-04 16:47:02
8,79,1,0.8078039539977908,42.219.153.170,123,28.250.98.99,41253,TCP,2016-11-04 16:47:10
15,80,496,0.8186679210048169,146.131.79.70,123,42.219.153.170,123,UDP,2016-11-04 16:47:25
4,77,21,0.7860513408668339,29.128.79.53,123,42.219.153.170,123,TCP,2016-11-04 16:47:29
3,49,3,0.7901887272018939,27.151.45.107,41462,42.219.153.170,143,TCP,2016-11-04 16:47:32
13,36,6,14.02740179747343,239.131.80.60,52837,42.219.153.170,123,TCP,2016-11-04 16:47:45
3,724,12,0.8081216553691775,42.219.153.170,123,28.131.51.55,123,TCP,2016-11-04 16:47:48
10,53,1,3.0026229601353407,42.219.153.170,123,134.131.113.105,40841,TCP,2016-11-04 16:47:58
6,78,4,0.8428535400889814,28.131.89.103,41503,42.219.153.170,123,TCP,2016-11-04 16:48:04
8,46,1,0.747645225841552,42.219.153.170,123,134.131.79.101,123,TCP,2016-11-04 16:48:12
3,78,1,0.8192105235066265,42.219.153.170,123,28.131.40.72,41464,TCP,2016-11-04 16:48:15
4,78,1,0.7699706987477839,28.131.80.106,41247,42.219.153.170,123,TCP,2016-11-04 16:48:19
4,121196,1,3.2500094706192613,28.131.76.66,41273,42.219.153.170,123,TCP,2016-11-04 16:48:23
10,78,8,0.781977258156985,42.219.153.170,123,27.215.79.91,123,TCP,2016-11-04 16:48:33
3,38,4,0.8223804377485067,249.131.79.140,53,42.219.153.170,123,TCP,2016-11-04 16:48:36
3,331,1,0.8073228802531958,28.7.79.46,123,42.219.153.170,110,TCP,2016-11-04 16:48:39
3,77,5,0.8177373830694705,42.219.153.170,123,151.131.79.133,123,TCP,2016-11-04 16:48:42
12,378,4,0.7747750128619373,45.131.79.56,123,42.219.153.170,443,TCP,2016-11-04 16:48:54
8,44,1,0.7880609985440971,42.219.153.170,123,29.131.92.89,123,TCP,2016-11-04 16:49:02
3,34,3,0.7968176901340485,42.219.153.170,123,238.131.101.122,41428,TCP,2016-11-04 16:49:05
11,77,3,0.7627584803849459,28.131.79.123,41498,42.219.153.170,22,TCP,2016-11-04 16:49:16
10,78,1,0.8037236169911921,28.183.93.61,46093,42.219.153.170,123,TCP,2016-11-04 16:49:26
10,311,4,0.8018180849030614,28.131.55.111,123,42.219.153.170,110,TCP,2016-11-04 16:49:36
4,33,1,0.7914564900565892,42.219.153.170,123,28.131.96.70,5075,TCP,2016-11-04 16:49:40
30,37,1,0.8048957060091197,28.131.200.88,123,42.219.153.170,123,UDP,2016-11-04 16:50:10
4,78,1,0.8072340523358434,42.219.153.170,123,239.131.85.107,41449,TCP,2016-11-04 16:50:14
10,79,1,0.7917274532373995,42.219.153.170,110,28.131.87.82,123,TCP,2016-11-04 16:50:24
14,79,1,0.8565643953625113,42.219.153.170,5076,28.131.124.146,12134,TCP,2016-11-04 16:50:38
4,78,17,0.8074264142196625,42.219.153.170,123,134.131.115.143,56385,TCP,2016-11-04 16:50:42
6,45,1,0.8136387902777642,239.131.63.69,80,42.219.153.170,123,TCP,2016-11-04 16:50:48
3,78,1,0.7471657579299062,42.219.153.170,123,28.131.44.125,41283,TCP,2016-11-04 16:50:51
12,422,19,0.8161485381424427,42.219.153.170,123,28.131.148.110,1286,TCP,2016-11-04 16:51:03
4,78,1,0.7933004933875054,247.131.79.74,123,42.219.153.170,123,TCP,2016-11-04 16:51:07
2,78,1,0.8219540468417108,134.131.80.46,41503,42.219.153.170,123,TCP,2016-11-04 16:51:09
10,8842,3,0.8308234002906829,42.219.153.170,123,28.131.79.65,40883,TCP,2016-11-04 16:51:19
2,78,1,0.7668809916358441,135.131.52.95,41475,42.219.153.170,3357,TCP,2016-11-04 16:51:21
49,78,12,0.7931827604770659,27.131.86.63,40891,42.219.153.170,123,TCP,2016-11-04 16:52:10
3,485,3,0.8002510454971343,65.131.79.55,40825,42.219.153.170,110,TCP,2016-11-04 16:52:13
9,79,1,0.7711394070647657,241.131.79.144,56370,42.219.153.170,123,TCP,2016-11-04 16:52:22
3,78,1,0.7769381543621421,239.131.79.88,41278,42.219.153.170,123,TCP,2016-11-04 16:52:25
10,78,1,0.7993153519928455,185.131.79.138,41247,42.219.153.170,123,TCP,2016-11-04 16:52:35
12,77,1,0.8454214360099286,42.219.153.170,110,28.131.131.80,41250,TCP,2016-11-04 16:52:47
10,79,1,0.7756435149349272,254.131.79.50,41445,42.219.153.170,123,TCP,2016-11-04 16:52:57
3,37,1,0.7586516893934458,134.131.79.152,41478,42.219.153.170,5408,TCP,2016-11-04 16:53:00
3,79,1,0.7753487178124487,104.131.79.108,1209,42.219.153.170,123,TCP,2016-11-04 16:53:03
3,78,1,0.7878593397326767,27.131.79.45,41438,42.219.153.170,443,TCP,2016-11-04 16:53:06
11,48677,3,0.7819519028998911,28.131.48.94,123,42.219.153.170,123,TCP,2016-11-04 16:53:17
3,24957,4,0.80119848693721,134.131.6.37,41321,42.219.153.170,123,TCP,2016-11-04 16:53:20
4,79,4,0.8088205307722092,28.99.171.192,41510,42.219.153.170,123,TCP,2016-11-04 16:53:24
4,79,1,0.8261843179352582,27.131.112.101,41248,42.219.153.170,80,TCP,2016-11-04 16:53:28
12,78,3,0.8130328841507435,42.219.153.170,123,27.131.80.112,41518,TCP,2016-11-04 16:53:40
8,286,118,0.8076675427146256,134.131.105.64,41257,42.219.153.170,123,TCP,2016-11-04 16:53:48
4,47,1,0.7911894991993904,42.219.153.170,123,27.8.80.68,41446,TCP,2016-11-04 16:53:52
4,78,1,0.7490332571323961,28.131.77.99,123,42.219.153.170,123,TCP,2016-11-04 16:53:56
4,876,7,16.562236491590742,42.219.153.170,123,239.131.79.185,40905,TCP,2016-11-04 16:54:00
4,77,8,0.8023011025507003,134.131.79.96,80,42.219.153.170,123,TCP,2016-11-04 16:54:04
5,41,8,0.8315405314788222,27.131.146.68,50729,42.219.153.170,123,TCP,2016-11-04 16:54:09
9,48,1,0.7939383471384645,42.219.153.170,53,27.131.129.109,123,TCP,2016-11-04 16:54:18
18,78,1,0.8406992729287595,28.131.46.101,41518,42.219.153.170,123,TCP,2016-11-04 16:54:36
12,47,3,0.7979292646050453,28.131.79.122,123,42.219.153.170,123,TCP,2016-11-04 16:54:48
9,79,35,0.7858947298955172,134.131.80.103,123,42.219.153.170,53,TCP,2016-11-04 16:54:57
3,39,3,0.8482116975355893,42.219.153.170,123,134.131.9.111,123,TCP,2016-11-04 16:55:00
3,78,4,0.7999990142416209,121.131.80.97,123,42.219.153.170,123,TCP,2016-11-04 16:55:03
10,43,3,0.7791738118976355,42.219.153.170,123,239.131.79.124,123,UDP,2016-11-04 16:55:13
17,45,1,0.7751501016318798,42.219.153.170,123,28.91.148.48,123,TCP,2016-11-04 16:55:30
7,336,3,0.8008105515036732,42.219.153.170,123,93.131.51.137,42505,TCP,2016-11-04 16:55:37
11,34,115,0.7808271436952055,28.92.63.51,41475,42.219.153.170,123,TCP,2016-11-04 16:55:48
3,35,2,0.8089259241241962,28.131.80.73,41460,42.219.153.170,123,TCP,2016-11-04 16:55:51
7,78,50,0.7819853718392551,231.131.234.19,123,42.219.153.170,123,TCP,2016-11-04 16:55:58
4,41,17,0.804888944607228,100.131.80.93,62145,42.219.153.170,123,TCP,2016-11-04 16:56:02
3,79,41,279.67525255680084,42.219.153.170,123,27.131.49.210,41489,TCP,2016-11-04 16:56:05
4,77,3,0.8003308300394565,42.219.153.170,80,226.131.126.142,12136,TCP,2016-11-04 16:56:09
12,78,1,0.7669052481651306,39.131.3.105,41517,42.219.153.170,110,TCP,2016-11-04 16:56:21
4,48,1,0.8031255709938705,42.219.153.170,5073,27.131.80.26,123,TCP,2016-11-04 16:56:25
7,79,1,0.8112848082091659,42.219.153.170,123,28.131.79.119,41462,TCP,2016-11-04 16:56:32
18,43,1,0.8415123315062374,28.131.79.53,41515,42.219.153.170,80,TCP,2016-11-04 16:56:50
26,202,1,0.7612248254008591,152.131.201.104,41435,42.219.153.170,123,TCP,2016-11-04 16:57:16
3,27,16,0.838092245394364,134.131.105.99,41433,42.219.153.170,123,TCP,2016-11-04 16:57:19
4,50020,3,0.791235476732254,42.219.153.170,123,28.131.80.63,41241,TCP,2016-11-04 16:57:23
4,78,7,0.8096762706991285,27.132.100.42,123,42.219.153.170,123,TCP,2016-11-04 16:57:27
4,3946,1,0.7800733319018036,29.131.69.103,1156,42.219.153.170,123,TCP,2016-11-04 16:57:31
4,78,15,0.7705092444084585,42.219.153.170,123,28.100.79.173,40827,TCP,2016-11-04 16:57:35
23,609,7,0.7758222694974393,134.131.79.108,40888,42.219.153.170,123,TCP,2016-11-04 16:57:58
8,78,6,0.8342199060134591,156.131.80.24,123,42.219.153.170,123,TCP,2016-11-04 16:58:06
3,79,1,0.8465942011680454,28.131.80.85,41496,42.219.153.170,23,TCP,2016-11-04 16:58:09
4,77,4,5.220333030447363,42.219.153.170,123,214.131.96.104,53,TCP,2016-11-04 16:58:13
4,78,1,0.8456399138085544,42.219.153.170,123,28.131.176.133,5118,TCP,2016-11-04 16:58:17
3,355188,1,0.8056822260841727,42.219.153.170,123,28.120.93.72,123,TCP,2016-11-04 16:58:20
8,33,4,0.7956687589175999,42.219.153.170,143,236.131.78.118,5115,TCP,2016-11-04 16:58:28
3,32274,1,0.8245555807370692,42.219.153.170,123,73.221.9.54,41274,TCP,2016-11-04 16:58:31
15,28651,1,3.0317537840455766,28.131.79.153,123,42.219.153.170,123,TCP,2016-11-04 16:58:46
9,42,4,0.7820408153347671,42.219.153.170,123,79.131.79.130,62571,TCP,2016-11-04 16:58:55
16,78,1,0.7858621061313897,42.219.153.170,123,218.224.79.91,41471,TCP,2016-11-04 16:59:11
3,38,3,0.8157694770488888,62.131.100.121,41457,42.219.153.170,53,TCP,2016-11-04 16:59:14
2,43,3,15.12744402140379,134.131.79.101,41456,42.219.153.170,123,TCP,2016-11-04 16:59:16
3,42,38,0.7725008153356612,42.219.153.170,123,28.139.104.74,41517,TCP,2016-11-04 16:59:19
3,79,1,0.7714513612445444,27.203.79.116,123,42.219.153.170,123,TCP,2016-11-04 16:59:22
7,79,1,0.7938088662922382,230.131.87.86,123,42.219.153.170,123,TCP,2016-11-04 16:59:29
3,78,1,0.8130010210443288,29.131.79.103,123,42.219.153.170,123,TCP,2016-11-04 16:59:32
4,138,1,0.7834064494818449,42.219.153.170,123,210.100.131.65,52716,TCP,2016-11-04 16:59:36
14,78,56,0.8071737913414836,42.219.153.170,123,134.131.196.140,41459,TCP,2016-11-04 16:59:50
3,47,1,0.8130067682359368,134.214.73.82,123,42.219.153.170,123,TCP,2016-11-04 16:59:53
13,78,1,0.806360648246482,27.131.79.109,40887,42.219.153.170,123,TCP,2016-11-04 17:00:06
4,78,24,0.8027641740627587,28.32.51.158,41233,42.219.153.170,123,TCP,2016-11-04 17:00:10
4,78,1,0.7750280583277345,42.219.153.170,123,28.131.79.57,41518,TCP,2016-11-04 17:00:14
5,77,1,6.012821394950151,134.131.79.135,41495,42.219.153.170,123,TCP,2016-11-04 17:00:19
11,45,1,0.8097836079541594,134.131.109.108,80,42.219.153.170,123,TCP,2016-11-04 17:00:30
3,77,6,0.8090365575626493,28.131.80.112,41450,42.219.153.170,123,TCP,2016-11-04 17:00:33
10,350560,1,0.775233689462766,42.219.153.170,123,127.124.79.93,62612,TCP,2016-11-04 17:00:43
13,78,167,0.8116221176460385,42.219.153.170,123,76.34.80.112,40874,TCP,2016-11-04 17:00:56
11,41,296,0.8162843578029424,42.219.153.170,123,240.131.79.88,123,TCP,2016-11-04 17:01:07
10,78,20,0.7934419757220894,27.131.28.126,123,42.219.153.170,123,TCP,2016-11-04 17:01:17
17,409,29,3.199120455421508,42.219.153.170,123,242.131.80.46,123,TCP,2016-11-04 17:01:34
27,78,4,0.775254734326154,27.131.235.106,123,42.219.153.170,123,TCP,2016-11-04 17:02:01
4,77,4,0.7818000249098986,28.131.80.105,41444,42.219.153.170,123,TCP,2016-11-04 17:02:05
3,36,1,0.7921960183884948,42.219.153.170,123,239.131.21.156,41461,TCP,2016-11-04 17:02:08
13,55,3,0.8107703500427306,239.131.53.58,123,42.219.153.170,110,TCP,2016-11-04 17:02:21
3,52,1,0.7958419353235513,28.132.79.74,80,42.219.153.170,123,TCP,2016-11-04 17:02:24
4,491,16,0.7865482193883508,28.131.79.115,2140,42.219.153.170,110,TCP,2016-11-04 17:02:28
4,78,68,0.8233213713392615,28.131.47.82,41436,42.219.153.170,123,TCP,2016-11-04 17:02:32
3,78,1,0.7943337201140821,28.131.79.133,123,42.219.153.170,123,TCP,2016-11-04 17:02:35
56,35045,1,0.7984520900063217,28.131.73.119,41478,42.219.153.170,123,TCP,2016-11-04 17:03:31
12,78,1,0.7367965565063059,134.131.74.57,41522,42.219.153.170,123,TCP,2016-11-04 17:03:43
3,79,1,0.8531170946080238,115.131.80.119,41288,42.219.153.170,123,TCP,2016-11-04 17:03:46
4,43,1,0.7632347366306931,29.131.79.106,41317,42.219.153.170,123,TCP,2016-11-04 17:03:50
3,78,1,0.7823020590003579,28.131.197.40,123,42.219.153.170,123,TCP,2016-11-04 17:03:53
4,392,1,0.8012204614933579,42.219.153.170,110,28.131.79.51,41489,TCP,2016-11-04 17:03:57
3,78,1,0.8051017597317696,42.219.153.170,123,239.131.36.120,123,TCP,2016-11-04 17:04:00
3,44,1,0.80153689510189,28.131.87.44,56416,42.219.153.170,123,TCP,2016-11-04 17:04:03
11,78,1,0.8345504540484399,27.131.6.55,123,42.219.153.170,123,UDP,2016-11-04 17:04:14
4,78,1,0.7913279389031231,28.131.80.85,41432,42.219.153.170,123,TCP,2016-11-04 17:04:18
4,309,32,0.8207233026623726,42.219.153.170,123,224.131.79.95,123,TCP,2016-11-04 17:04:22
3,30,8,0.7898280064109713,28.131.148.40,41454,42.219.153.170,123,TCP,2016-11-04 17:04:25
16,78,1,0.8089967498090118,42.219.153.170,123,183.131.80.81,41437,TCP,2016-11-04 17:04:41
4,79,1,0.7641162544023246,42.219.153.170,123,28.131.79.101,63557,TCP,2016-11-04 17:04:45
12,39,1,0.8200953374616802,28.15.80.159,123,42.219.153.170,123,TCP,2016-11-04 17:04:57
11,76,80,0.7679246985353531,28.131.130.113,5510,42.219.153.170,8835,TCP,2016-11-04 17:05:08
8,39,1,0.7829146420117468,42.219.153.170,23,28.131.79.38,41441,TCP,2016-11-04 17:05:16
8,432,60,0.8099658277351409,233.131.79.99,41454,42.219.153.170,123,TCP,2016-11-04 17:05:24
42,79,1,0.826893673511222,126.131.79.91,123,42.219.153.170,123,TCP,2016-11-04 17:06:06
14,78,1,0.7963885101489723,42.219.153.170,123,28.5.108.38,5476,TCP,2016-11-04 17:06:20
3,79,1,0.7989733095746487,64.131.110.88,62556,42.219.153.170,23,TCP,2016-11-04 17:06:23
11,46,1,0.76088667078875,42.219.153.170,123,29.131.79.112,123,TCP,2016-11-04 17:06:34
10,79,1,0.8186887123156339,42.219.153.170,53,28.106.43.149,123,TCP,2016-11-04 17:06:44
12,40,19,0.8145196319092065,28.132.105.118,41475,42.219.153.170,123,TCP,2016-11-04 17:06:56
4,78,106,0.8620484839193523,42.219.153.170,123,27.131.79.117,40852,TCP,2016-11-04 17:07:00
3,476,3,0.8192731509916484,221.131.79.34,1136,42.219.153.170,123,TCP,2016-11-04 17:07:03
9,41,4,0.8002324516419321,97.211.79.116,123,42.219.153.170,123,TCP,2016-11-04 17:07:12
5,78,10,0.8017534289974719,77.131.80.35,41468,42.219.153.170,123,TCP,2016-11-04 17:07:17
10,78,1,0.7954267852474004,193.131.205.120,40881,42.219.153.170,123,TCP,2016-11-04 17:07:27
12,78,1,0.8022054287139326,148.131.143.103,123,42.219.153.170,123,TCP,2016-11-04 17:07:39
19,48,1,18.231615800410513,42.219.153.170,110,122.131.45.141,9091,TCP,2016-11-04 17:07:58
8,78,1,0.7836664253845811,42.219.153.170,123,28.131.106.35,123,TCP,2016-11-04 17:08:06
12,45,4,0.7583693163469434,28.131.239.108,41305,42.219.153.170,123,TCP,2016-11-04 17:08:18
37,36,27,0.7734722597524524,213.131.80.59,41270,42.219.153.170,123,TCP,2016-11-04 17:08:55
17,78,1,0.8330985275097191,42.219.153.170,123,134.131.79.50,41301,TCP,2016-11-04 17:09:12
25,40,2,0.7957300341222435,42.219.153.170,123,3.131.80.84,56197,TCP,2016-11-04 17:09:37
4,78,1,0.8337105188984424,42.219.153.170,123,28.6.79.79,41479,TCP,2016-11-04 17:09:41
3,78,4,0.7817597100511193,42.219.153.170,123,221.131.79.52,41424,TCP,2016-11-04 17:09:44
2,78,3,0.787045520497486,134.131.113.103,1213,42.219.153.170,45798,TCP,2016-11-04 17:09:46
11,38,1,0.8407829452771693,28.131.79.119,123,42.219.153.170,123,TCP,2016-11-04 17:09:57
3,78,14,0.8051598232705146,28.131.79.87,12184,42.219.153.170,123,TCP,2016-11-04 17:10:00
117,38,39,0.7850030700210482,28.131.110.85,123,42.219.153.170,123,TCP,2016-11-04 17:11:57
13,78,1,0.8141746313776821,42.219.153.170,110,134.131.79.73,123,TCP,2016-11-04 17:12:10
12,117777,1,0.7875201709102839,42.219.153.170,123,98.131.83.24,123,TCP,2016-11-04 17:12:22
3,77,1,0.7846431098878384,42.219.153.170,123,134.131.201.119,41315,TCP,2016-11-04 17:12:25
10,78,1,0.7581156792584807,42.219.153.170,25,81.131.79.61,53,TCP,2016-11-04 17:12:35
4,44,7,0.7925777840428054,28.131.80.140,41505,42.219.153.170,123,TCP,2016-11-04 17:12:39
4,78,1,0.807213852647692,28.131.80.106,40852,42.219.153.170,123,TCP,2016-11-04 17:12:43
9,622,13,0.7912160377018154,28.131.79.86,41496,42.219.153.170,123,TCP,2016-11-04 17:12:52
50,54,1,0.7987443516030908,42.219.153.170,123,28.131.103.62,49709,TCP,2016-11-04 17:13:42
13,78,27,0.8737089440692216,139.131.79.119,41249,42.219.153.170,123,TCP,2016-11-04 17:13:55
