teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
17,3834,505,20.911936931312088,42.219.158.169,22,102.195.23.74,4197,TCP,2016-11-04 18:22:54
5,3638,35,0.697281782864593,42.219.158.169,52888,102.195.156.123,18950,TCP,2016-11-04 18:22:59
3,4525,335,0.6813126616179943,42.219.158.169,22,102.195.202.80,0,TCP,2016-11-04 18:23:02
23,4490,59,16.031186521053314,42.219.158.169,25,102.195.202.20,56834,UDP,2016-11-04 18:23:25
19,4553,2,19.70574881136417,42.219.158.169,22,102.195.195.143,49797,TCP,2016-11-04 18:23:44
20,4491,1,20.32231969758868,42.219.158.169,22,102.195.202.65,10950,TCP,2016-11-04 18:24:04
15,47905301,2,20.919544860720638,216.195.72.78,57924,42.219.158.169,22,TCP,2016-11-04 18:24:19
4,4539,711,14.053648207336664,42.219.158.169,22,137.195.202.99,4893,TCP,2016-11-04 18:24:23
16,4512,128,20.32671055197716,42.219.158.169,22,102.8.202.80,123,TCP,2016-11-04 18:24:39
3,112,280,21.5277018584311,42.219.158.169,22,216.195.202.75,12129,TCP,2016-11-04 18:24:42
24,66,6,0.6892755646258593,42.219.158.169,22,120.8.202.187,55629,UDP,2016-11-04 18:25:06
15,4562,4,0.6868076951941475,42.219.158.169,25,216.220.202.84,38412,TCP,2016-11-04 18:25:21
19,373,204,22.114111483097076,102.195.81.75,123,42.219.158.169,22,TCP,2016-11-04 18:25:40
21,4373865,2,20.769022531807426,42.219.158.169,25,102.195.5.98,40639,TCP,2016-11-04 18:26:01
6,4496,23,0.7289512173738331,42.219.158.169,25,244.195.202.52,3877,TCP,2016-11-04 18:26:07
22,4496,1,20.73034325614572,42.219.158.169,55293,182.195.126.103,0,TCP,2016-11-04 18:26:29
6,94,154,20.432206001132727,102.195.202.148,49572,42.219.158.169,22,TCP,2016-11-04 18:26:35
5,132,175,0.6749789183959365,42.219.158.169,22,181.195.202.133,53,TCP,2016-11-04 18:26:40
22,136,28,17.162268988788128,42.219.158.169,45351,102.202.110.123,53,TCP,2016-11-04 18:27:02
16,22060295,4,15.658061262220144,42.219.158.169,52415,102.195.165.143,1801,TCP,2016-11-04 18:27:18
12,4467,96,19.147060934454203,45.195.5.25,63085,42.219.158.169,25,TCP,2016-11-04 18:27:30
21,3377,29,20.186111256480213,102.203.38.92,18126,42.219.158.169,51214,TCP,2016-11-04 18:27:51
15,4536,5,19.160502601414922,42.219.158.169,22,102.102.202.126,56762,TCP,2016-11-04 18:28:06
19,4471,1,0.6964423970784992,42.219.158.169,22,221.195.202.143,46080,TCP,2016-11-04 18:28:25
6,4517,66,9.62863251194358,42.219.158.169,22,206.195.198.143,123,TCP,2016-11-04 18:28:31
6,26,315,21.39260228723288,42.219.158.169,22,102.195.202.46,123,TCP,2016-11-04 18:28:37
5,61,404,21.05121234431863,42.219.158.169,22,102.195.202.71,53,TCP,2016-11-04 18:28:42
19,4528,154,20.845805011689663,42.219.158.169,22,102.195.202.119,56149,TCP,2016-11-04 18:29:01
18,4472,23,22.236407663673162,42.219.158.169,25,135.195.202.15,49515,TCP,2016-11-04 18:29:19
16,4419,10,20.436027545481924,42.219.158.169,22,102.195.202.25,44956,TCP,2016-11-04 18:29:35
21,4059,433,20.61076110228896,42.219.158.169,22,135.9.202.57,15976,UDP,2016-11-04 18:29:56
21,3423,26,19.148964945226904,42.219.158.169,22,102.195.202.20,30929,TCP,2016-11-04 18:30:17
15,3336,13,21.109217058867213,42.219.158.169,22,102.195.202.89,53314,TCP,2016-11-04 18:30:32
20,2761,2,23.95172528922558,42.219.158.169,22,102.195.5.51,1456,TCP,2016-11-04 18:30:52
13,4742,50,19.15933423116803,102.189.202.180,53504,42.219.158.169,37144,TCP,2016-11-04 18:31:05
20,3776494,2,20.47796040773392,42.219.158.169,25,102.9.202.64,80,TCP,2016-11-04 18:31:25
5,4482,2,21.17686353251338,137.195.5.47,62081,42.219.158.169,22,TCP,2016-11-04 18:31:30
4,87,37,20.717404637485746,42.219.158.169,22,102.195.30.36,63592,TCP,2016-11-04 18:31:34
20,4426,149,20.16460323706269,102.203.202.26,49158,42.219.158.169,22,TCP,2016-11-04 18:31:54
14,3101,27,21.008842695504427,102.195.165.151,123,42.219.158.169,25,TCP,2016-11-04 18:32:08
6,2706,158,20.37070834636688,42.219.158.169,22,102.195.202.73,34752,TCP,2016-11-04 18:32:14
3,3287,140,20.79715672507882,42.219.158.169,22,102.195.78.94,12255,TCP,2016-11-04 18:32:17
18,4469,2,21.28699054196477,96.195.202.108,123,42.219.158.169,25,TCP,2016-11-04 18:32:35
4,4548,37,0.7519779321737587,216.195.202.126,61332,42.219.158.169,22,TCP,2016-11-04 18:32:39
16,4557,52,21.511465027928352,102.195.202.2,52473,42.219.158.169,53570,TCP,2016-11-04 18:32:55
4,4555,597,21.13971639052033,42.219.158.169,22,102.237.223.205,123,TCP,2016-11-04 18:32:59
15,69,9,21.1366277821362,42.219.158.169,36121,102.9.202.13,55461,TCP,2016-11-04 18:33:14
24,3613,9,0.7201799887698144,102.101.72.110,80,42.219.158.169,22,TCP,2016-11-04 18:33:38
4,4543,42,10.69111244380474,42.219.158.169,22,102.225.21.82,14234,TCP,2016-11-04 18:33:42
5,4493,11,15.280864287167788,42.219.158.169,47754,102.195.78.117,123,TCP,2016-11-04 18:33:47
19,4461,2,22.344932220876217,102.195.126.48,28060,42.219.158.169,22,TCP,2016-11-04 18:34:06
20,42,211,19.59583275765181,42.219.158.169,22,102.195.202.61,53,TCP,2016-11-04 18:34:26
20,4502,1,0.6567020039074123,42.219.158.169,22,102.212.202.41,55350,TCP,2016-11-04 18:34:46
4,4560,1,21.330652970820662,216.195.151.19,10969,42.219.158.169,22,TCP,2016-11-04 18:34:50
14,93,78,21.90854999050498,42.219.158.169,22,102.195.151.30,55887,TCP,2016-11-04 18:35:04
4,3118,19,0.3024997115135193,102.195.202.14,28069,42.219.158.169,22,TCP,2016-11-04 18:35:08
22,4573,3,21.43750610947609,42.219.158.169,25,102.195.72.74,53,TCP,2016-11-04 18:35:30
24,4504,18,21.864798311144114,42.219.158.169,48825,102.195.155.89,15929,TCP,2016-11-04 18:35:54
6,71,381,21.65676485002041,102.195.202.63,62042,42.219.158.169,22,TCP,2016-11-04 18:36:00
16,4557,28,0.7278608568012714,102.195.202.130,50082,42.219.158.169,52027,TCP,2016-11-04 18:36:16
5,4535,25,0.6925772416871041,42.219.158.169,54362,102.195.202.59,63350,TCP,2016-11-04 18:36:21
20,4535,42,20.88875749334693,42.219.158.169,22,102.9.202.91,59655,TCP,2016-11-04 18:36:41
14,4525,27,21.29883381351829,42.219.158.169,22,102.130.202.68,61818,TCP,2016-11-04 18:36:55
5,3651,23,7.101434145122767,42.219.158.169,22,102.195.202.143,60967,TCP,2016-11-04 18:37:00
12,4555,39,21.83850321918726,42.219.158.169,22,102.195.202.143,123,TCP,2016-11-04 18:37:12
3,3339,72,0.7471169068012387,102.195.9.50,52438,42.219.158.169,22,TCP,2016-11-04 18:37:15
16,89,26,4.9787295470014215,42.219.158.169,46064,106.195.5.73,42232,TCP,2016-11-04 18:37:31
20,4511,5,21.253044247627262,42.219.158.169,56385,102.9.202.64,19511,TCP,2016-11-04 18:37:51
18,4492,43,21.00073577463627,42.219.158.169,10287,102.195.202.91,53,TCP,2016-11-04 18:38:09
4,4573,24,20.937546417117122,42.219.158.169,22,137.195.202.49,17539,TCP,2016-11-04 18:38:13
24,4519,1,12.879179175943134,42.219.158.169,22,102.130.202.6,59498,TCP,2016-11-04 18:38:37
5,4552,60,13.354083817452192,42.219.158.169,22,102.195.47.90,53322,UDP,2016-11-04 18:38:42
16,4533,28,20.882173240184787,42.219.158.169,22,135.195.210.18,64492,TCP,2016-11-04 18:38:58
18,4634,191,0.6480832449160516,42.219.158.169,22,102.195.166.27,57292,TCP,2016-11-04 18:39:16
6,4550,15,20.774291016161442,42.219.158.169,22,102.195.202.34,123,TCP,2016-11-04 18:39:22
8,4517,137,21.38544737175107,42.219.158.169,22,102.72.202.63,123,TCP,2016-11-04 18:39:30
28,4545,8,14.489317785948515,42.219.158.169,45365,102.195.202.48,53,TCP,2016-11-04 18:39:58
20,363,12,20.8430990986526,42.219.158.169,22,102.203.202.155,60733,TCP,2016-11-04 18:40:18
23,3539,40,22.886923491954803,42.219.158.169,25,102.195.202.41,53,TCP,2016-11-04 18:40:41
24,4590,10,20.31751774996519,42.219.158.169,123,102.203.202.41,123,TCP,2016-11-04 18:41:05
4,4503,23,21.24825717508793,42.219.158.169,22,137.195.202.86,123,TCP,2016-11-04 18:41:09
5,4520,122,21.22504393011332,102.195.202.93,0,42.219.158.169,22,TCP,2016-11-04 18:41:14
17,4513,56,22.39320863038301,42.219.158.169,22,102.195.150.55,50358,UDP,2016-11-04 18:41:31
4,107,144,11.430144488811493,42.219.158.169,25,102.203.202.88,34188,UDP,2016-11-04 18:41:35
4,2787,96,20.61862190812826,42.219.158.169,22,102.203.202.119,53,TCP,2016-11-04 18:41:39
9,42,39,0.6176604016218334,42.219.158.169,25,102.195.87.120,53,TCP,2016-11-04 18:41:48
15,2963,56,21.351816158741716,102.195.202.130,41246,42.219.158.169,22,TCP,2016-11-04 18:42:03
13,4509,43,19.49898649379611,42.219.158.169,61754,251.202.219.24,5110,UDP,2016-11-04 18:42:16
5,4545,69,19.997676394879814,42.219.158.169,22,102.210.5.48,56284,TCP,2016-11-04 18:42:21
5,4547,50,20.756059572100643,42.219.158.169,22,102.8.202.63,59951,TCP,2016-11-04 18:42:26
18,27932820,44,20.727544035762552,42.219.158.169,51871,216.195.102.91,33151,TCP,2016-11-04 18:42:44
5,4502,78,0.6542347683571279,42.219.158.169,22,43.195.202.10,53,TCP,2016-11-04 18:42:49
249,4562,16,19.61470653489232,216.195.202.49,62651,42.219.158.169,22,TCP,2016-11-04 18:46:58
23,4549,65,20.77466289326549,42.219.158.169,22,102.195.202.119,58950,TCP,2016-11-04 18:47:21
7,4565,44,19.777308784425262,102.195.202.123,58964,42.219.158.169,47746,TCP,2016-11-04 18:47:28
51,4601,56,20.546584580093626,42.219.158.169,22,102.195.202.95,32829,TCP,2016-11-04 18:48:19
20,4521,40,20.827846728265285,102.195.202.143,123,42.219.158.169,49231,UDP,2016-11-04 18:48:39
5,4475,69,20.753703899681565,42.219.158.169,22,102.195.202.98,15628,TCP,2016-11-04 18:48:44
3,4473,16,26.3384460657835,42.219.158.169,22,92.133.202.143,58366,TCP,2016-11-04 18:48:47
18,4551,9,20.50463819503784,102.195.5.143,51314,42.219.158.169,55455,UDP,2016-11-04 18:49:05
16,3189,74,20.527505256235603,102.195.42.118,44322,42.219.158.169,22,TCP,2016-11-04 18:49:21
15,38,411,22.329425621777773,102.195.202.91,4035,42.219.158.169,22,TCP,2016-11-04 18:49:36
5,3284,2,11.337075820192695,102.8.202.30,23286,42.219.158.169,22,TCP,2016-11-04 18:49:41
3,4471,76,19.96576528251171,42.219.158.169,22,102.8.72.56,5290,TCP,2016-11-04 18:49:44
17,3394,33,20.327972229570147,42.219.158.169,22,102.79.183.62,61796,TCP,2016-11-04 18:50:01
6,4555,2,20.614229701459404,102.195.202.84,1145,42.219.158.169,25,TCP,2016-11-04 18:50:07
21,45,53,20.50054078549147,135.203.202.50,5438,42.219.158.169,22,TCP,2016-11-04 18:50:28
4,4523,16,21.579146660864353,42.219.158.169,22,135.195.202.65,9386,TCP,2016-11-04 18:50:32
33,4588,411,20.749908048659567,42.219.158.169,55479,102.195.202.79,61834,UDP,2016-11-04 18:51:05
18,4567,9,22.084290996193886,42.219.158.169,22,102.195.202.116,50012,TCP,2016-11-04 18:51:23
10,4721,6,22.214347913861275,159.195.202.2,42754,42.219.158.169,22,TCP,2016-11-04 18:51:33
18,3354,22,13.880600944161415,42.219.158.169,22,102.195.5.106,123,TCP,2016-11-04 18:51:51
4,521,822,18.944093115627766,42.219.158.169,22,135.195.202.108,123,TCP,2016-11-04 18:51:55
5,4450,92,21.138429019600157,246.8.202.7,123,42.219.158.169,22,TCP,2016-11-04 18:52:00
4,4483,5,19.950948346406218,42.219.158.169,22,216.37.202.105,45901,TCP,2016-11-04 18:52:04
18,4524,13,21.22326703369617,42.219.158.169,22,102.195.5.100,55627,TCP,2016-11-04 18:52:22
5,4559,1,0.6642339098034427,42.219.158.169,39220,102.149.80.66,62550,TCP,2016-11-04 18:52:27
12,3238,219,0.7535909491125494,42.219.158.169,52497,102.195.202.23,5094,TCP,2016-11-04 18:52:39
5,4494,109,19.761468172073364,102.195.202.107,52467,42.219.158.169,51156,TCP,2016-11-04 18:52:44
7,4493,12,19.833638023585078,42.219.158.169,22,102.195.202.86,14917,TCP,2016-11-04 18:52:51
18,4492,46,21.20387127622962,42.219.158.169,22,102.195.5.98,53,TCP,2016-11-04 18:53:09
15,102,46,0.7739174980670214,42.219.158.169,22,102.195.202.129,53,TCP,2016-11-04 18:53:24
16,65,84,21.455893065780398,42.219.158.169,22,102.203.202.23,53,TCP,2016-11-04 18:53:40
14,4548,58,20.009343869984146,102.195.202.85,41464,42.219.158.169,42891,TCP,2016-11-04 18:53:54
18,4458,529,21.860873993486166,42.219.158.169,22,102.195.202.88,1622,TCP,2016-11-04 18:54:12
5,5091,152,13.232617937028408,42.219.158.169,25,102.118.202.11,40970,TCP,2016-11-04 18:54:17
17,4478,17,0.6796301712747663,42.219.158.169,22,102.195.202.32,10611,TCP,2016-11-04 18:54:34
5,139,9,21.17331109195948,42.219.158.169,22,186.195.202.152,31824,TCP,2016-11-04 18:54:39
18,89,4,21.54337614029646,42.219.158.169,22,102.195.202.37,3286,TCP,2016-11-04 18:54:57
16,4463,19,19.028716117143627,42.219.158.169,22,102.195.202.113,38820,TCP,2016-11-04 18:55:13
20,4483,17,20.81517180427909,42.219.158.169,56661,102.8.202.126,53,TCP,2016-11-04 18:55:33
12,4523,26,21.514960672706366,42.219.158.169,38742,102.195.202.80,6258,TCP,2016-11-04 18:55:45
5,4450,28,21.138589940965176,42.219.158.169,5024,135.232.202.113,43938,TCP,2016-11-04 18:55:50
22,2985,43,21.1457313336432,42.219.158.169,48889,135.195.19.36,47659,TCP,2016-11-04 18:56:12
13,3400,128,21.953576870262623,42.219.158.169,25,68.195.202.69,48569,TCP,2016-11-04 18:56:25
14,4470,16,0.6875743959099054,102.195.202.143,55225,42.219.158.169,22,TCP,2016-11-04 18:56:39
14,4536,426,0.6848413104889914,42.219.158.169,22,102.9.202.92,56122,TCP,2016-11-04 18:56:53
17,4490,10,0.6368528099264951,102.202.202.52,28394,42.219.158.169,22,TCP,2016-11-04 18:57:10
18,4512,7,19.10794216766953,42.219.158.169,22,102.195.72.16,25153,TCP,2016-11-04 18:57:28
15,4470,2,0.70953788026236,42.219.158.169,22,150.195.202.71,53,TCP,2016-11-04 18:57:43
13,133568372,9,19.397741261869673,42.219.158.169,22,102.195.202.55,15715,TCP,2016-11-04 18:57:56
5,4567,303,19.2090548761189,42.219.158.169,22,137.218.5.136,53,TCP,2016-11-04 18:58:01
16,4538,234,19.949877340346575,42.219.158.169,22,102.195.202.18,5091,TCP,2016-11-04 18:58:17
19,4500,25,24.980972930788994,42.219.158.169,22,102.195.202.130,123,TCP,2016-11-04 18:58:36
18,40,158,12.680626552551985,42.219.158.169,17,102.195.202.28,13195,TCP,2016-11-04 18:58:54
21,4462,30,20.641745902597908,42.219.158.169,22,63.9.202.56,123,TCP,2016-11-04 18:59:15
20,4454,3,0.6717675060499461,97.195.202.73,53,42.219.158.169,123,TCP,2016-11-04 18:59:35
6,4569,47,21.61919579654932,42.219.158.169,25,102.203.202.98,53,TCP,2016-11-04 18:59:41
13,2796,36,21.230392199009657,42.219.158.169,22,137.195.202.59,19030,TCP,2016-11-04 18:59:54
19,435,63,21.268346652388576,102.8.202.143,21523,42.219.158.169,22,TCP,2016-11-04 19:00:13
23,4567,3,21.043636869639162,42.219.158.169,22,102.195.5.79,34196,TCP,2016-11-04 19:00:36
22,4574,55,14.144322663545609,42.219.158.169,445,43.195.202.54,123,TCP,2016-11-04 19:00:58
6,4542,587,20.936547081917524,42.219.158.169,22,102.9.72.123,54330,UDP,2016-11-04 19:01:04
1,137,300,22.5774297863245,102.202.202.47,14439,42.219.158.169,53217,TCP,2016-11-04 19:01:05
3,4538,10,20.325803171843287,42.219.158.169,22,102.8.202.91,62740,TCP,2016-11-04 19:01:08
40,58,69,8.889641035348179,42.219.158.169,22,102.195.202.108,123,TCP,2016-11-04 19:01:48
22,4497,18,19.644241690635678,42.219.158.169,22,102.48.202.44,123,TCP,2016-11-04 19:02:10
11,44,15,14.187714636325836,42.219.158.169,25,102.195.36.88,61040,TCP,2016-11-04 19:02:21
3,4442,54,20.758065003901716,42.219.158.169,22,127.195.202.37,60001,TCP,2016-11-04 19:02:24
18,3228,73,20.559052605181925,42.219.158.169,25,102.195.202.67,123,TCP,2016-11-04 19:02:42
4,4465,2,20.74914671480656,42.219.158.169,22,102.195.202.64,49402,TCP,2016-11-04 19:02:46
18,4580,8,19.257089227437973,42.219.158.169,43600,102.195.202.70,113,TCP,2016-11-04 19:03:04
50,4478,569,0.6749003593577072,42.219.158.169,25,135.195.202.158,80,TCP,2016-11-04 19:03:54
16,54,75,20.972705706954,42.219.158.169,38786,102.195.227.143,64571,TCP,2016-11-04 19:04:10
12,4544,80,21.43077310547233,42.219.158.169,45405,102.195.202.96,44916,TCP,2016-11-04 19:04:22
21,4466,23,21.419023141264912,42.219.158.169,22,39.195.202.107,51522,TCP,2016-11-04 19:04:43
16,4542,10,19.817433647811416,42.219.158.169,25,135.41.148.121,23856,TCP,2016-11-04 19:04:59
4,42,59,22.17991479858756,42.219.158.169,22,235.195.72.57,40635,TCP,2016-11-04 19:05:03
11,2633,10,0.7768458612263203,42.219.158.169,22,102.203.5.16,64479,TCP,2016-11-04 19:05:14
4,4484,51,22.29371054470539,102.195.202.143,50495,42.219.158.169,22,TCP,2016-11-04 19:05:18
13,3498,32,1.6392106097191572,42.219.158.169,22,198.195.94.108,40123,TCP,2016-11-04 19:05:31
19,4511,15,13.346731469035149,42.219.158.169,22,180.203.5.55,10068,TCP,2016-11-04 19:05:50
21,4547,11,21.26370697841048,102.195.202.62,56332,42.219.158.169,22,TCP,2016-11-04 19:06:11
21,4538,16,21.20132222771645,42.219.158.169,22,135.237.72.102,39957,TCP,2016-11-04 19:06:32
61,4468,22,21.915095027536157,190.108.202.42,123,42.219.158.169,22,TCP,2016-11-04 19:07:33
5,4567,112,20.2832644879818,42.219.158.169,25,102.195.202.101,38254,TCP,2016-11-04 19:07:38
27,3140,30,18.933112598955628,53.195.202.114,123,42.219.158.169,22,TCP,2016-11-04 19:08:05
4,69,26,20.04169988259673,42.219.158.169,22,102.195.35.26,14257,TCP,2016-11-04 19:08:09
20,4487,164,20.269686240702868,42.219.158.169,22,102.195.202.13,61344,TCP,2016-11-04 19:08:29
20,71,2,0.7416343395598233,42.219.158.169,37130,102.8.5.78,8991,TCP,2016-11-04 19:08:49
7,4522,1,15.5954209305346,42.219.158.169,42432,102.195.202.72,49316,TCP,2016-11-04 19:08:56
18,60,2,20.8119682520628,42.219.158.169,22,147.195.202.40,80,TCP,2016-11-04 19:09:14
26,4423,4,0.6907253782264888,42.219.158.169,22,102.48.202.30,28316,TCP,2016-11-04 19:09:40
6,4513,236,0.7563168928027153,42.219.158.169,48652,102.195.202.87,37944,TCP,2016-11-04 19:09:46
18,4566,68,20.295401204377416,42.219.158.169,53,102.9.72.74,21158,TCP,2016-11-04 19:10:04
3,59,23,21.42564796283841,102.195.202.153,22952,42.219.158.169,22,UDP,2016-11-04 19:10:07
18,3792,1,20.763459250330925,42.219.158.169,22,102.195.202.110,443,TCP,2016-11-04 19:10:25
13,4477,2,16.769002865999934,42.219.158.169,22,135.106.226.97,39258,TCP,2016-11-04 19:10:38
18,4502,31,19.868541732430455,92.195.214.45,123,42.219.158.169,22,TCP,2016-11-04 19:10:56
19,2720,15,20.46814420446753,42.219.158.169,48393,102.188.202.70,21969,TCP,2016-11-04 19:11:15
14,4496,26,20.48805923759937,38.195.151.3,123,42.219.158.169,22,TCP,2016-11-04 19:11:29
4,3617,4,336.46375858783716,102.8.202.26,2001,42.219.158.169,25,TCP,2016-11-04 19:11:33
18,3213,460,19.91752808913589,42.219.158.169,22,102.195.202.94,52426,TCP,2016-11-04 19:11:51
18,4516,336,20.24566297978163,42.219.158.169,5067,102.195.72.86,29155,TCP,2016-11-04 19:12:09
11,4483,221,0.8296790330205113,42.219.158.169,22,102.195.5.137,15693,TCP,2016-11-04 19:12:20
4,4497,2,20.84210111573339,42.219.158.169,22,102.195.202.137,28080,TCP,2016-11-04 19:12:24
19,4434,41,19.906429924070835,42.219.158.169,53257,102.195.202.52,47342,TCP,2016-11-04 19:12:43
5,4528,3,0.6667024976341054,102.195.202.45,113,42.219.158.169,22,TCP,2016-11-04 19:12:48
20,109,15,21.324147149920467,42.219.158.169,22,102.195.202.64,123,TCP,2016-11-04 19:13:08
20,4562,2,19.811480909585953,42.219.158.169,22,102.111.141.46,53,UDP,2016-11-04 19:13:28
5,4485,78,20.936639036983248,42.219.158.169,41646,137.195.202.61,61528,TCP,2016-11-04 19:13:33
19,4494,1,12.308466821908949,42.219.158.169,22,102.174.202.1,12560,TCP,2016-11-04 19:13:52
4,4547,6,0.6655601165257394,42.219.158.169,22,102.60.202.132,4438,TCP,2016-11-04 19:13:56
10,2778,19,20.791213452816013,42.219.158.169,25,135.195.202.112,48737,TCP,2016-11-04 19:14:06
19,4528,117,19.836433187127113,42.219.158.169,22,102.195.72.105,62752,TCP,2016-11-04 19:14:25
19,3999,105,21.920615036040545,42.219.158.169,22,238.195.202.159,5034,TCP,2016-11-04 19:14:44
4,130,190,21.52630900964141,42.219.158.169,22,133.195.202.111,18742,TCP,2016-11-04 19:14:48
16,4455,79,22.054730147123337,42.219.158.169,5059,102.9.139.143,0,TCP,2016-11-04 19:15:04
6,4554,82,21.061409890651703,42.219.158.169,25,102.195.74.69,19943,TCP,2016-11-04 19:15:10
4,53,18,0.6651079900329933,42.219.158.169,25,102.195.5.111,51920,TCP,2016-11-04 19:15:14
60,99,7,10.160183502361177,42.219.158.169,10267,36.195.5.75,123,TCP,2016-11-04 19:16:14
16,4623,8,20.282697882503268,42.219.158.169,22,216.195.202.20,4035,TCP,2016-11-04 19:16:30
23,4468,447,20.934917584061626,42.219.158.169,5056,102.195.202.41,0,TCP,2016-11-04 19:16:53
18,4534,62,20.264615189284086,42.219.158.169,22,28.203.202.53,53170,TCP,2016-11-04 19:17:11
5,70,2,19.96593972668052,42.219.158.169,34969,102.105.152.84,48569,TCP,2016-11-04 19:17:16
5,4508,513,19.246709123253826,42.219.158.169,22,135.195.72.88,63376,TCP,2016-11-04 19:17:21
4,4517,40,0.733341480139643,216.195.202.62,53,42.219.158.169,22,TCP,2016-11-04 19:17:25
14,4559,1,20.53039237484336,42.219.158.169,5068,216.195.5.143,123,TCP,2016-11-04 19:17:39
15,115,2,21.434175442904234,42.219.158.169,22,102.195.202.67,19601,TCP,2016-11-04 19:17:54
17,4531,604,0.6663036594400182,42.219.158.169,22,92.51.202.77,52495,TCP,2016-11-04 19:18:11
4,66,1,0.7547011713031679,135.111.202.71,61909,42.219.158.169,22,TCP,2016-11-04 19:18:15
9,4522,2,0.702507754904218,102.202.202.37,45226,42.219.158.169,22,UDP,2016-11-04 19:18:24
14,4538,1,0.6562209301628172,42.219.158.169,22,102.202.202.43,35372,TCP,2016-11-04 19:18:38
16,4485,44,20.778740018606182,102.195.65.130,123,42.219.158.169,22,TCP,2016-11-04 19:18:54
4,120,2,21.732442516833547,42.219.158.169,59158,102.195.72.65,443,TCP,2016-11-04 19:18:58
24,4466,116,21.575126331299547,102.195.202.141,48884,42.219.158.169,22,TCP,2016-11-04 19:19:22
16,3425,62,13.551527570933105,42.219.158.169,22,102.195.202.101,12220,TCP,2016-11-04 19:19:38
18,4525,91,0.6511493716388941,42.219.158.169,22,135.195.5.41,48012,TCP,2016-11-04 19:19:56
16,181,23,20.270075697451826,42.219.158.169,51834,102.195.202.15,18044,TCP,2016-11-04 19:20:12
22,4519,50,19.800590995699167,42.219.158.169,55468,102.195.5.73,27058,TCP,2016-11-04 19:20:34
20,85,55,21.47534156218171,42.219.158.169,48408,102.195.195.137,33085,TCP,2016-11-04 19:20:54
9,4561,8,0.7073528487235308,42.219.158.169,22,102.130.202.36,3022,TCP,2016-11-04 19:21:03
25,4559,33,21.015636552125216,102.195.21.30,80,42.219.158.169,22,TCP,2016-11-04 19:21:28
5,4483,20,19.66998640447855,102.195.202.7,24466,42.219.158.169,22,TCP,2016-11-04 19:21:33
21,4472,118,211.41635817289352,42.219.158.169,22,102.202.202.71,443,TCP,2016-11-04 19:21:54
20,65,48,19.412448663264517,42.219.158.169,10246,137.195.202.82,37158,TCP,2016-11-04 19:22:14
20,41,18,20.84436753764749,42.219.158.169,22,102.195.202.107,62814,TCP,2016-11-04 19:22:34
18,66,2,11.822139468044044,42.219.158.169,22,102.195.5.98,36443,TCP,2016-11-04 19:22:52
20,58,21,21.083197832107547,102.195.127.108,123,42.219.158.169,22,TCP,2016-11-04 19:23:12
4,4502,35,21.358063694089648,42.219.158.169,22,102.48.227.97,53,TCP,2016-11-04 19:23:16
18,57,11,0.7592220136430115,42.219.158.169,22,137.195.198.92,53,TCP,2016-11-04 19:23:34
16,44,20,19.15884605795145,42.219.158.169,52204,216.195.5.116,5068,TCP,2016-11-04 19:23:50
26,4439,46,21.569611731916666,102.195.202.10,44157,42.219.158.169,22,TCP,2016-11-04 19:24:16
5,4550,7850,0.6723204196896404,102.203.109.19,41661,42.219.158.169,3283,TCP,2016-11-04 19:24:21
16,66,700,254.43451738357544,42.219.158.169,22,102.8.202.27,25678,TCP,2016-11-04 19:24:37
3,4604,88,0.6818601661361754,42.219.158.169,22,102.195.202.60,36958,UDP,2016-11-04 19:24:40
4,39,127,0.7030895312782377,42.219.158.169,38816,102.195.202.37,5330,TCP,2016-11-04 19:24:44
4,57,23,20.757748570293188,102.229.202.50,53,42.219.158.169,22,TCP,2016-11-04 19:24:48
2,4467,677,1.9330969713628288,42.219.158.169,22,216.195.202.58,5168,TCP,2016-11-04 19:24:50
17,4550,7,21.05011699721217,42.219.158.169,22,102.195.202.19,40143,TCP,2016-11-04 19:25:07
16,4510,10,20.808858007192608,42.219.158.169,2951,102.195.110.46,58928,TCP,2016-11-04 19:25:23
6,70,112,0.7271788849029691,42.219.158.169,22,51.195.42.32,123,TCP,2016-11-04 19:25:29
19,4559,6,19.71474553272128,42.219.158.169,22,135.195.202.48,48459,UDP,2016-11-04 19:25:48
4,4592,502,20.58630511164665,102.195.101.26,5152,42.219.158.169,22,TCP,2016-11-04 19:25:52
17,3570,50,0.6759522221982479,102.8.42.75,51288,42.219.158.169,22,TCP,2016-11-04 19:26:09
53,4546,11,21.504964616149664,221.195.202.52,53,42.219.158.169,22,TCP,2016-11-04 19:27:02
18,4534,16,20.97941842675209,42.219.158.169,22,216.139.202.47,63916,TCP,2016-11-04 19:27:20
20,140,269,0.7049197582527995,42.219.158.169,22,102.195.202.120,13178,TCP,2016-11-04 19:27:40
4,4565,125,21.209431853145357,42.219.158.169,22,102.195.202.106,18418,UDP,2016-11-04 19:27:44
16,4531,10,22.269007086753845,102.195.202.143,6909,42.219.158.169,1514,TCP,2016-11-04 19:28:00
17,4531,7,19.295806366950274,154.195.202.143,53513,42.219.158.169,22,TCP,2016-11-04 19:28:17
13,122,6,22.303038574755192,42.219.158.169,22,216.195.178.36,50391,TCP,2016-11-04 19:28:30
15,4600,8,0.6439655934227629,42.219.158.169,22,216.230.202.49,56543,TCP,2016-11-04 19:28:45
