teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,860,1,0.8160514275077729,42.219.153.193,80,174.108.2.64,28021,TCP,2016-11-04 13:16:39
4,6916,6,0.8314163752365857,174.108.2.64,28781,42.219.153.193,80,TCP,2016-11-04 13:16:43
4,858,9,0.8228698787279427,174.109.2.201,28282,42.219.153.193,80,TCP,2016-11-04 13:16:47
7,48,8,0.8375002001412213,42.219.153.193,80,174.63.2.69,28261,TCP,2016-11-04 13:16:54
4,466,2,0.809475879650563,42.219.153.193,80,174.108.2.64,33982,TCP,2016-11-04 13:16:58
9,1547,1,15.731899827718735,174.108.2.64,28278,42.219.153.193,80,TCP,2016-11-04 13:17:07
4,43,1,0.7993274379987271,155.108.2.212,28296,42.219.153.193,80,TCP,2016-11-04 13:17:11
4,712,1,6.49917308986187,42.219.153.193,80,174.108.2.64,53,TCP,2016-11-04 13:17:15
10,47,1,0.797592377755791,174.108.2.64,27997,42.219.153.193,80,TCP,2016-11-04 13:17:25
3,64,7,0.7919993461109698,42.219.153.193,80,174.108.2.139,58032,TCP,2016-11-04 13:17:28
4,51,2,0.8164641265757382,174.108.2.64,28021,42.219.153.193,80,TCP,2016-11-04 13:17:32
3,107,28,0.7970377737656236,174.108.2.198,28274,42.219.153.193,80,TCP,2016-11-04 13:17:35
4,870,1,0.8303040401078761,42.219.153.193,80,174.108.114.64,3704,TCP,2016-11-04 13:17:39
4,48,8,0.8235307212453336,174.108.234.125,28306,42.219.153.193,80,TCP,2016-11-04 13:17:43
4,47,3,0.8159001411404461,174.108.2.64,28277,42.219.153.193,80,TCP,2016-11-04 13:17:47
4,150,9,2.7286981162615116,174.108.234.64,28323,42.219.153.193,80,TCP,2016-11-04 13:17:51
4,46,1,0.8030495897401124,174.108.234.107,27812,42.219.153.193,80,TCP,2016-11-04 13:17:55
3,3486,4,0.8154930202290416,174.108.2.64,28224,42.219.153.193,80,TCP,2016-11-04 13:17:58
4,321,14,0.7747469530440867,42.219.153.193,80,174.108.2.64,27991,TCP,2016-11-04 13:18:02
3,51,2,0.8555643840227276,174.108.2.64,28311,42.219.153.193,80,TCP,2016-11-04 13:18:05
4,118,4,0.8544532321393491,42.219.153.193,80,174.108.2.64,55870,TCP,2016-11-04 13:18:09
4,2959,16,7.796306122094393,42.219.153.193,80,174.108.2.64,28229,TCP,2016-11-04 13:18:13
4,46,6,0.7946215867996216,174.228.240.64,29715,42.219.153.193,80,TCP,2016-11-04 13:18:17
4,49,1,0.8307382066268474,42.219.153.193,80,174.108.2.191,28296,TCP,2016-11-04 13:18:21
4,19052,20,5.123605091124774,174.108.2.64,27961,42.219.153.193,80,TCP,2016-11-04 13:18:25
10,75,1,0.8162698207888752,174.109.2.170,28012,42.219.153.193,80,TCP,2016-11-04 13:18:35
4,68,4,0.7536876371596009,141.108.2.189,28275,42.219.153.193,80,TCP,2016-11-04 13:18:39
4,49,1,0.7971802703104913,174.108.2.64,28236,42.219.153.193,80,TCP,2016-11-04 13:18:43
4,751,1,0.8488203082233667,42.219.153.193,80,174.108.2.64,30075,TCP,2016-11-04 13:18:47
4,89,2,0.8053980781696737,174.91.141.64,28274,42.219.153.193,80,TCP,2016-11-04 13:18:51
4,166,1,22.708119571208954,42.219.153.193,80,174.108.2.64,28251,TCP,2016-11-04 13:18:55
3,49,4,0.8413524243514985,174.108.2.218,28270,42.219.153.193,80,TCP,2016-11-04 13:18:58
4,100,4,0.8178934024181217,174.108.2.64,27896,42.219.153.193,80,TCP,2016-11-04 13:19:02
3,53,32,19.224117927253246,174.108.238.64,23188,42.219.153.193,80,TCP,2016-11-04 13:19:05
3,1116,1,0.8152341430541128,174.109.2.64,28258,42.219.153.193,80,TCP,2016-11-04 13:19:08
26,1036,1,0.810247102053836,174.108.2.64,28317,42.219.153.193,80,TCP,2016-11-04 13:19:34
4,1029,4,0.8316062015946954,42.219.153.193,80,174.108.2.64,28234,TCP,2016-11-04 13:19:38
3,250,6,0.8520145635120571,174.108.2.161,5158,42.219.153.193,80,TCP,2016-11-04 13:19:41
3,46,1,0.7911269562318921,174.109.2.64,28254,42.219.153.193,80,TCP,2016-11-04 13:19:44
4,553,1,0.8422885404434055,174.108.2.102,28235,42.219.153.193,80,TCP,2016-11-04 13:19:48
4,96,3,0.8310073949396609,174.108.2.64,28100,42.219.153.193,80,TCP,2016-11-04 13:19:52
3,47,7,0.7861300266813487,174.108.2.64,28252,42.219.153.193,80,TCP,2016-11-04 13:19:55
3,725,9,0.8133508390747011,42.219.153.193,80,174.108.2.65,28796,TCP,2016-11-04 13:19:58
3,800,4,0.8409482615534216,174.108.2.64,28237,42.219.153.193,80,TCP,2016-11-04 13:20:01
4,114,1,0.8164265162777156,174.108.2.64,41485,42.219.153.193,80,TCP,2016-11-04 13:20:05
4,27,9,0.8006607019342482,174.108.2.64,38214,42.219.153.193,80,TCP,2016-11-04 13:20:09
18,46,1,0.7904623949434608,42.219.153.193,80,174.108.234.64,28322,TCP,2016-11-04 13:20:27
14,363,12,0.856656942050904,174.108.2.158,45314,42.219.153.193,80,TCP,2016-11-04 13:20:41
4,78,4,0.7640333427116275,42.219.153.193,80,174.108.2.186,27839,TCP,2016-11-04 13:20:45
4,59,1,0.8400844079442322,42.219.153.193,80,174.108.234.142,27987,TCP,2016-11-04 13:20:49
3,765,17,0.7982939577195793,42.219.153.193,80,174.108.2.64,27985,TCP,2016-11-04 13:20:52
3,51,6,0.8333107510115951,174.108.2.196,28311,42.219.153.193,80,TCP,2016-11-04 13:20:55
3,64013,3,0.8354744841344655,174.51.2.64,28808,42.219.153.193,80,TCP,2016-11-04 13:20:58
3,120,29,0.8457370244432241,174.108.2.53,27983,42.219.153.193,80,TCP,2016-11-04 13:21:01
4,241,1,2.6484096804633737,174.108.2.89,28320,42.219.153.193,80,TCP,2016-11-04 13:21:05
4,48,5,0.8210596824064851,174.108.2.64,29286,42.219.153.193,80,TCP,2016-11-04 13:21:09
3,39,2,0.7991749683860689,174.108.2.64,28271,42.219.153.193,80,TCP,2016-11-04 13:21:12
4,29916,1,0.8405716514680535,174.108.2.64,28264,42.219.153.193,80,TCP,2016-11-04 13:21:16
3,137,1,0.8084892220795155,42.219.153.193,80,174.108.2.154,28314,TCP,2016-11-04 13:21:19
3,50,1,0.8042091701645404,174.73.2.64,30925,42.219.153.193,80,TCP,2016-11-04 13:21:22
3,3466,13,0.8303614275064319,174.44.2.64,43431,42.219.153.193,80,TCP,2016-11-04 13:21:25
3,750,4,0.8094246620312333,42.219.153.193,80,174.108.2.116,28228,TCP,2016-11-04 13:21:28
3,45,4,0.8207752809394151,174.109.2.64,5645,42.219.153.193,80,TCP,2016-11-04 13:21:31
3,51,8,0.76437783613801,218.108.2.64,28231,42.219.153.193,80,TCP,2016-11-04 13:21:34
4,5722,1,0.7992187484633178,42.219.153.193,80,174.108.2.64,57412,TCP,2016-11-04 13:21:38
4,49,1,0.790848555509001,174.108.2.174,28246,42.219.153.193,80,TCP,2016-11-04 13:21:42
4,71,4,0.8102015471085906,42.219.153.193,80,174.108.2.101,30108,TCP,2016-11-04 13:21:46
3,50,3,0.8159305674489588,93.108.2.64,28278,42.219.153.193,80,TCP,2016-11-04 13:21:49
4,2731,1,0.8060727815609425,174.108.2.64,26770,42.219.153.193,80,TCP,2016-11-04 13:21:53
4,25156,6,0.8083119043149054,174.108.2.68,28244,42.219.153.193,53,TCP,2016-11-04 13:21:57
3,63,4,0.7989591951481998,174.108.209.70,28311,42.219.153.193,80,TCP,2016-11-04 13:22:00
4,47,1,0.8390141625422984,174.108.2.64,28248,42.219.153.193,80,TCP,2016-11-04 13:22:04
4,88,8,14.74311511963606,174.108.2.56,50828,42.219.153.193,80,TCP,2016-11-04 13:22:08
3,137,10,0.8046116426121444,174.108.2.64,28245,42.219.153.193,80,TCP,2016-11-04 13:22:11
4,107,4,10.702049687504767,42.219.153.193,80,174.108.2.95,28240,TCP,2016-11-04 13:22:15
6,92,1,17.733581755310297,174.108.135.101,27993,42.219.153.193,80,TCP,2016-11-04 13:22:21
3,48,1,0.8089353055693209,42.219.153.193,80,174.108.2.171,27997,TCP,2016-11-04 13:22:24
3,46,17,0.7862069376278669,42.219.153.193,80,174.41.2.64,29679,TCP,2016-11-04 13:22:27
4,74,2,2.6970997187308967,174.108.2.64,29312,42.219.153.193,80,TCP,2016-11-04 13:22:31
3,290,6,0.8145367889665067,174.223.2.64,27987,42.219.153.193,80,TCP,2016-11-04 13:22:34
4,47,7,0.8017640782054514,42.219.153.193,80,174.108.2.137,28298,TCP,2016-11-04 13:22:38
3,50,9,0.7627778348978609,174.108.2.68,28230,42.219.153.193,53,TCP,2016-11-04 13:22:41
3,46,1,15.754012316465378,42.219.153.193,80,174.108.2.164,28297,TCP,2016-11-04 13:22:44
21,829,4,0.783596191322431,174.108.2.64,28224,42.219.153.193,80,TCP,2016-11-04 13:23:05
4,2396,1,0.7852705679833889,115.108.2.64,30130,42.219.153.193,80,TCP,2016-11-04 13:23:09
4,47,2,0.7826283811591566,174.108.2.214,28236,42.219.153.193,80,TCP,2016-11-04 13:23:13
12,153,5,0.8214850591029972,174.109.2.64,28003,42.219.153.193,80,TCP,2016-11-04 13:23:25
3,13136,1,0.8173513070214541,42.219.153.193,80,174.108.2.232,43906,TCP,2016-11-04 13:23:28
4,48,1,0.779221479780972,174.108.2.64,29629,42.219.153.193,80,TCP,2016-11-04 13:23:32
3,2012,1,0.8217068330850452,174.108.106.64,43637,42.219.153.193,80,TCP,2016-11-04 13:23:35
4,1585,16,0.8149974094703794,174.108.2.48,28278,42.219.153.193,80,TCP,2016-11-04 13:23:39
4,264,1,0.8194399885833263,174.222.2.64,28243,42.219.153.193,80,TCP,2016-11-04 13:23:43
4,406,1,0.8069859088864177,42.219.153.193,80,174.108.2.64,30995,TCP,2016-11-04 13:23:47
25,807,2,0.8629202821757644,174.109.2.64,30093,42.219.153.193,80,TCP,2016-11-04 13:24:12
3,48,10,0.8104658334050328,140.108.2.64,28232,42.219.153.193,80,TCP,2016-11-04 13:24:15
4,47,1,0.8302529915235937,174.108.2.64,28229,42.219.153.193,80,TCP,2016-11-04 13:24:19
4,46,4,0.8063423924613744,174.108.136.64,50290,42.219.153.193,80,TCP,2016-11-04 13:24:23
4,61184,4,0.849313045386225,42.219.153.193,80,174.108.2.64,43855,TCP,2016-11-04 13:24:27
4,91,4,0.8252415249589831,174.108.2.236,30100,42.219.153.193,80,TCP,2016-11-04 13:24:31
3,106,1,0.7931154000107199,42.219.153.193,80,174.109.2.64,29294,TCP,2016-11-04 13:24:34
4,170,3,0.8193890245165676,174.108.71.64,28246,42.219.153.193,80,TCP,2016-11-04 13:24:38
4,17702,1,0.8204065309837459,174.108.2.64,29373,42.219.153.193,80,TCP,2016-11-04 13:24:42
5,79,1,0.8083878855686635,174.108.2.122,27706,42.219.153.193,80,TCP,2016-11-04 13:24:47
3,101,1,0.7817274243570864,42.219.153.193,80,174.108.2.64,28312,TCP,2016-11-04 13:24:50
4,5424,4,0.8303367483895272,174.108.2.64,28320,42.219.153.193,80,TCP,2016-11-04 13:24:54
4,48,9,0.7899891813285649,42.219.153.193,80,174.108.2.64,28267,TCP,2016-11-04 13:24:58
3,611,6,0.8090927617158741,42.219.153.193,80,174.108.2.64,28316,TCP,2016-11-04 13:25:01
4,47,6,0.7732968858908862,174.108.2.64,30030,42.219.153.193,80,TCP,2016-11-04 13:25:05
4,637,2,0.7860776258166879,174.108.2.64,27938,42.219.153.193,80,TCP,2016-11-04 13:25:09
4,46,1,0.8075011277105659,174.108.2.64,59632,42.219.153.193,80,TCP,2016-11-04 13:25:13
3,1703,1,0.7757866876199841,174.241.2.207,28306,42.219.153.193,80,TCP,2016-11-04 13:25:16
4,1161,1,0.7970272090751678,174.108.2.64,29225,42.219.153.193,80,TCP,2016-11-04 13:25:20
4,3827,4,0.7937520705163479,42.219.153.193,80,174.108.2.64,28293,TCP,2016-11-04 13:25:24
4,2605,5,0.8256159375887364,42.219.153.193,80,174.50.2.216,28272,TCP,2016-11-04 13:25:28
4,6081,1,0.848018913064152,174.108.2.64,30088,42.219.153.193,80,TCP,2016-11-04 13:25:32
4,619,23,0.8066025373991579,174.247.2.101,28272,42.219.153.193,80,TCP,2016-11-04 13:25:36
3,48,1,0.7724430053494871,42.219.153.193,80,174.108.2.215,32147,TCP,2016-11-04 13:25:39
4,183,1,0.8180242355447263,42.219.153.193,80,174.108.2.64,28314,TCP,2016-11-04 13:25:43
3,71,7,0.8260987016838044,42.219.153.193,80,251.108.213.33,28243,TCP,2016-11-04 13:25:46
4,652,9,0.800447802292183,174.94.2.64,44916,42.219.153.193,80,TCP,2016-11-04 13:25:50
3,50,10,0.855598698137328,42.219.153.193,80,174.108.2.64,28276,TCP,2016-11-04 13:25:53
3,88,1,0.8030426593031734,174.108.2.64,28316,42.219.153.193,80,TCP,2016-11-04 13:25:56
3,1414,6,0.8022822551429272,42.219.153.193,80,174.108.2.141,5049,TCP,2016-11-04 13:25:59
14,47,1,0.8225738983601332,174.161.2.155,28271,42.219.153.193,143,TCP,2016-11-04 13:26:13
4,125,4,0.8345754712354392,174.71.2.65,28273,42.219.153.193,80,TCP,2016-11-04 13:26:17
4,7795,2,2.7656735186465085,174.108.2.82,28255,42.219.153.193,80,TCP,2016-11-04 13:26:21
17,1345,1,0.8237799634225667,174.108.2.64,27868,42.219.153.193,80,TCP,2016-11-04 13:26:38
3,3148,2,0.7870412946213037,174.108.2.64,28229,42.219.153.193,80,TCP,2016-11-04 13:26:41
4,427,9,0.8126068313140422,174.108.2.64,28319,42.219.153.193,80,TCP,2016-11-04 13:26:45
4,4850,1,0.7746491662692279,42.219.153.193,80,174.108.2.64,7409,TCP,2016-11-04 13:26:49
4,47,7,0.8066000018734485,42.219.153.193,80,174.108.2.39,28274,TCP,2016-11-04 13:26:53
4,45,3,0.8172891866415739,42.219.153.193,80,174.108.2.64,30035,TCP,2016-11-04 13:26:57
4,717,3,0.7974725319072604,42.219.153.193,80,174.108.2.18,28244,TCP,2016-11-04 13:27:01
4,90,18,0.8327502307947725,174.108.2.170,29244,42.219.153.193,53,TCP,2016-11-04 13:27:05
3,409,1,0.7887085718102753,174.108.2.64,28301,42.219.153.193,80,TCP,2016-11-04 13:27:08
4,331,1,0.8006521656643599,174.108.2.64,28231,42.219.153.193,80,TCP,2016-11-04 13:27:12
4,23127,16,0.8240266700740904,174.108.2.228,30950,42.219.153.193,80,TCP,2016-11-04 13:27:16
4,81,4,0.8159820386208594,42.219.153.193,80,174.108.2.64,6980,TCP,2016-11-04 13:27:20
4,117,7,0.8221317871939391,42.219.153.193,80,174.108.2.64,28259,TCP,2016-11-04 13:27:24
4,84,1,0.8104718341492116,42.219.153.193,80,174.108.2.64,28244,TCP,2016-11-04 13:27:28
4,48,1,0.8011936694383621,174.108.2.64,28322,42.219.153.193,80,TCP,2016-11-04 13:27:32
3,77,1,0.8441202042158693,42.219.153.193,80,174.108.2.192,28317,TCP,2016-11-04 13:27:35
3,12826,1,0.8180735937785357,174.59.2.58,28541,42.219.153.193,80,TCP,2016-11-04 13:27:38
4,60,1,2.815079420339316,174.108.2.64,28260,42.219.153.193,80,TCP,2016-11-04 13:27:42
4,19,6,0.8190733515657485,174.108.2.64,28306,42.219.153.193,80,TCP,2016-11-04 13:27:46
4,73,15,0.8498421250842512,174.61.2.64,59652,42.219.153.193,80,TCP,2016-11-04 13:27:50
18,157,1,0.8196393654216081,174.108.2.22,28252,42.219.153.193,80,TCP,2016-11-04 13:28:08
4,194,1,0.751710434211418,174.108.2.64,28272,42.219.153.193,80,TCP,2016-11-04 13:28:12
4,47,5,0.831856288947165,174.108.2.244,7382,42.219.153.193,80,TCP,2016-11-04 13:28:16
3,32143,6,0.8146689743734896,174.108.2.65,28248,42.219.153.193,80,TCP,2016-11-04 13:28:19
3,337,1,0.793169153155759,174.108.2.101,28809,42.219.153.193,80,TCP,2016-11-04 13:28:22
4,48,1,0.8469106347765774,42.219.153.193,80,174.243.2.64,28238,TCP,2016-11-04 13:28:26
4,1499,12,0.8039359250105917,174.108.2.64,30076,42.219.153.193,80,TCP,2016-11-04 13:28:30
4,85,6,17.877525240182873,174.225.2.64,28805,42.219.153.193,80,TCP,2016-11-04 13:28:34
3,62,1,0.8037219266407192,42.219.153.193,53,174.108.2.127,30068,TCP,2016-11-04 13:28:37
3,776,8,4.245973773300648,174.108.241.64,49881,42.219.153.193,80,TCP,2016-11-04 13:28:40
4,75,14,0.8249250913504511,42.219.153.193,80,174.108.2.64,27977,TCP,2016-11-04 13:28:44
4,55,1,0.8273852274287492,174.108.2.65,54978,42.219.153.193,80,TCP,2016-11-04 13:28:48
4,50,1,0.7935549756512046,174.108.2.64,28272,42.219.153.193,80,TCP,2016-11-04 13:28:52
4,305,2,0.8197183893062174,174.108.2.162,31219,42.219.153.193,80,TCP,2016-11-04 13:28:56
4,48,1,0.8013021054212004,174.108.2.64,28274,42.219.153.193,80,TCP,2016-11-04 13:29:00
3,50,2,0.8202107883989811,174.108.2.199,28046,42.219.153.193,80,TCP,2016-11-04 13:29:03
4,89905,14,0.8224346979986876,174.109.2.64,28276,42.219.153.193,80,TCP,2016-11-04 13:29:07
4,61,2,0.8097305309493095,174.108.2.64,28320,42.219.153.193,80,TCP,2016-11-04 13:29:11
3,121,9,0.791024943580851,42.219.153.193,80,174.108.2.64,28306,TCP,2016-11-04 13:29:14
12,50,2,12.735699523240328,174.108.2.77,33367,42.219.153.193,80,TCP,2016-11-04 13:29:26
4,47,3,0.8208935209549963,174.108.83.64,29697,42.219.153.193,80,TCP,2016-11-04 13:29:30
3,1467,1,0.782209089724347,174.108.2.133,5191,42.219.153.193,80,TCP,2016-11-04 13:29:33
3,8504,2,0.8338403378147632,42.219.153.193,80,174.108.2.44,27812,TCP,2016-11-04 13:29:36
3,100,1,0.8555075037293136,42.219.153.193,80,174.97.104.64,29270,TCP,2016-11-04 13:29:39
21,46,2,0.8403575685806572,174.108.2.64,27992,42.219.153.193,80,TCP,2016-11-04 13:30:00
4,110,4,0.8011227592360228,174.108.234.64,28253,42.219.153.193,80,TCP,2016-11-04 13:30:04
9,79,4,0.7892876013647765,203.108.2.231,7327,42.219.153.193,80,TCP,2016-11-04 13:30:13
4,50,1,0.840659465175122,174.108.72.64,28315,42.219.153.193,80,TCP,2016-11-04 13:30:17
4,4058,4,0.8133757717441767,174.108.2.64,28232,42.219.153.193,80,TCP,2016-11-04 13:30:21
11,18265,3,0.7795019934419543,174.108.2.64,30083,42.219.153.193,80,TCP,2016-11-04 13:30:32
4,1047,7,0.8140716045163572,174.108.2.103,28233,42.219.153.193,443,TCP,2016-11-04 13:30:36
4,2920,8,0.8371604396961629,42.219.153.193,25,174.68.2.64,28314,TCP,2016-11-04 13:30:40
4,83,4,0.8203182101715356,42.219.153.193,80,39.109.2.64,28267,TCP,2016-11-04 13:30:44
3,5493,1,0.7784575258847326,42.219.153.193,80,174.108.147.64,28280,TCP,2016-11-04 13:30:47
4,47,1,0.8295269014779478,42.219.153.193,80,174.123.2.64,30066,TCP,2016-11-04 13:30:51
3,9742,3,0.8445301987230778,174.67.2.64,28317,42.219.153.193,80,TCP,2016-11-04 13:30:54
3,197,5,0.823860424105078,174.108.2.125,27969,42.219.153.193,80,TCP,2016-11-04 13:30:57
4,79,5,21.35732534900308,42.219.153.193,80,174.108.208.64,28267,TCP,2016-11-04 13:31:01
4,1034,1,0.8676038207486272,42.219.153.193,80,174.108.2.64,28314,TCP,2016-11-04 13:31:05
11,45,1,0.8198330795858055,174.108.2.217,30066,42.219.153.193,80,TCP,2016-11-04 13:31:16
3,80,1,24.54611201584339,174.108.2.64,28320,42.219.153.193,80,TCP,2016-11-04 13:31:19
4,55,2,0.8243451321031898,42.219.153.193,80,174.30.2.64,28280,TCP,2016-11-04 13:31:23
4,74,12,0.7906498548109084,174.108.2.64,28270,42.219.153.193,80,TCP,2016-11-04 13:31:27
3,2525,3,0.8121630297973752,42.219.153.193,80,174.108.123.64,28260,TCP,2016-11-04 13:31:30
4,893,7,0.8302414971403778,42.219.153.193,80,174.108.2.64,30076,TCP,2016-11-04 13:31:34
4,60,15,0.8257433054968715,42.219.153.193,80,174.108.2.91,28308,TCP,2016-11-04 13:31:38
13,49,11,0.8218396101146936,174.108.2.104,27996,42.219.153.193,80,TCP,2016-11-04 13:31:51
4,40,1,0.8435553736053407,42.219.153.193,80,174.108.234.64,28007,TCP,2016-11-04 13:31:55
3,48,2,0.8243837566114962,174.108.2.64,28290,42.219.153.193,80,TCP,2016-11-04 13:31:58
3,120,3,0.8329071798361838,174.108.2.103,28286,42.219.153.193,80,TCP,2016-11-04 13:32:01
4,30,1,0.7857688833028078,42.219.153.193,80,174.108.2.64,28271,TCP,2016-11-04 13:32:05
4,71,1,0.7490732339210808,174.109.2.64,27894,42.219.153.193,80,TCP,2016-11-04 13:32:09
18,99,4,0.8180927792564034,174.108.102.64,28259,42.219.153.193,80,TCP,2016-11-04 13:32:27
4,1128,7,0.8194377911277115,174.108.2.64,27971,42.219.153.193,80,TCP,2016-11-04 13:32:31
4,116,5,16.96323224902153,42.219.153.193,80,174.108.2.127,3692,TCP,2016-11-04 13:32:35
4,99,1,0.7838190640322864,172.108.2.62,28814,42.219.153.193,80,TCP,2016-11-04 13:32:39
3,1145,36,0.8329787661787122,174.108.2.101,28239,42.219.153.193,80,TCP,2016-11-04 13:32:42
4,269,8,0.7920181935187429,174.108.2.64,58937,42.219.153.193,80,TCP,2016-11-04 13:32:46
8,17974,3,0.8228837396018207,174.108.2.64,28016,42.219.153.193,80,TCP,2016-11-04 13:32:54
3,46,1,0.8219290296547115,174.108.2.64,28297,42.219.153.193,80,TCP,2016-11-04 13:32:57
4,629,9,0.8435874057468027,42.219.153.193,80,174.108.2.65,43476,TCP,2016-11-04 13:33:01
4,46,3,0.8191395287867635,42.219.153.193,80,174.108.2.64,28299,TCP,2016-11-04 13:33:05
4,47,3,5.60003003384918,174.108.2.64,29321,42.219.153.193,80,TCP,2016-11-04 13:33:09
4,48,1,0.7874326952733101,174.108.204.64,27269,42.219.153.193,80,TCP,2016-11-04 13:33:13
4,50,1,0.7982145957648754,174.108.2.64,27984,42.219.153.193,80,TCP,2016-11-04 13:33:17
4,43215,7,10.244343347847463,42.219.153.193,1843,174.55.2.128,28300,TCP,2016-11-04 13:33:21
3,49,18,0.8141530794091523,174.108.2.64,28286,42.219.153.193,80,TCP,2016-11-04 13:33:24
4,79,4,0.8325754485558718,174.108.2.64,3575,42.219.153.193,80,TCP,2016-11-04 13:33:28
3,1979,6,0.7904739738442004,42.219.153.193,80,174.109.2.152,28316,TCP,2016-11-04 13:33:31
4,193,4,0.775132860057056,174.108.240.64,28309,42.219.153.193,80,TCP,2016-11-04 13:33:35
4,313,14,0.8234803488012403,42.219.153.193,80,174.108.2.64,28311,TCP,2016-11-04 13:33:39
4,1296,1,0.8161532711237669,37.108.2.64,28013,42.219.153.193,80,TCP,2016-11-04 13:33:43
4,226,1,0.811638006940484,174.108.213.130,28263,42.219.153.193,80,TCP,2016-11-04 13:33:47
4,39,1,0.8208302173297852,42.219.153.193,3321,174.108.2.138,28264,TCP,2016-11-04 13:33:51
4,124,10,0.7796165992040187,174.108.2.131,40162,42.219.153.193,80,TCP,2016-11-04 13:33:55
3,199,1,106.12104651331902,42.219.153.193,80,174.108.2.44,28318,TCP,2016-11-04 13:33:58
3,1296,1,0.7954955825116485,174.108.2.87,28280,42.219.153.193,80,TCP,2016-11-04 13:34:01
4,46,6,0.8071476754266769,174.108.2.64,28292,42.219.153.193,80,TCP,2016-11-04 13:34:05
4,1667,8,24.085571296513077,42.219.153.193,80,174.108.2.64,28278,TCP,2016-11-04 13:34:09
4,50,1,0.7966042833868414,42.219.153.193,80,174.108.2.64,29626,TCP,2016-11-04 13:34:13
4,67,1,0.821866064099595,42.219.153.193,80,174.108.2.7,28001,TCP,2016-11-04 13:34:17
3,2382,2,0.8018567939288914,42.219.153.193,80,174.108.247.176,7008,TCP,2016-11-04 13:34:20
13,44,4,0.7902292956132442,42.219.153.193,80,174.108.2.216,28000,TCP,2016-11-04 13:34:33
3,246,2,0.8057372469920665,105.108.2.183,30078,42.219.153.193,80,TCP,2016-11-04 13:34:36
4,9365,18,0.845208874437958,42.219.153.193,80,174.204.2.64,29644,TCP,2016-11-04 13:34:40
4,175,4,0.8176048595923929,174.103.2.64,55006,42.219.153.193,80,TCP,2016-11-04 13:34:44
4,46,1,0.8128928386140615,42.219.153.193,80,174.108.2.109,28808,TCP,2016-11-04 13:34:48
4,1053,2,0.8312598487827927,174.108.2.64,28322,42.219.153.193,80,TCP,2016-11-04 13:34:52
3,197,1,0.790268765296787,177.109.2.64,59641,42.219.153.193,80,TCP,2016-11-04 13:34:55
4,10063,2,0.8221111649181694,174.108.2.64,31383,42.219.153.193,80,TCP,2016-11-04 13:34:59
4,9746,6,0.8167465841397643,42.219.153.193,80,174.108.2.150,7353,TCP,2016-11-04 13:35:03
4,50,4,0.8037596214562654,42.219.153.193,80,106.233.2.64,28286,TCP,2016-11-04 13:35:07
3,45,1,0.8172551260795444,174.108.2.240,28272,42.219.153.193,80,TCP,2016-11-04 13:35:10
3,252,1,0.7813686474692076,42.219.153.193,80,174.108.2.64,30027,TCP,2016-11-04 13:35:13
4,5805,1,0.7915250337682664,174.108.2.148,30077,42.219.153.193,80,TCP,2016-11-04 13:35:17
4,105,5,0.8044577362015843,174.108.2.64,58348,42.219.153.193,80,TCP,2016-11-04 13:35:21
3,146,2,0.8069351138547063,174.108.2.136,28267,42.219.153.193,80,TCP,2016-11-04 13:35:24
4,696,2,0.841164203826338,42.219.153.193,80,174.108.2.28,6957,TCP,2016-11-04 13:35:28
4,1485,1,0.8268468508031219,174.108.2.190,28802,42.219.153.193,80,TCP,2016-11-04 13:35:32
4,1075,5,0.8276637971866876,42.219.153.193,80,174.108.2.64,28309,TCP,2016-11-04 13:35:36
4,48,1,0.8082671100273728,42.219.153.193,80,174.108.2.89,28301,TCP,2016-11-04 13:35:40
4,46,4,0.8368637831881642,174.108.2.64,28320,42.219.153.193,80,TCP,2016-11-04 13:35:44
4,306,1,0.8441278953105211,174.109.2.22,30047,42.219.153.193,80,TCP,2016-11-04 13:35:48
4,4408,33,0.7993123093619943,174.108.2.210,53,42.219.153.193,80,TCP,2016-11-04 13:35:52
4,69,10,6.753818303346634,174.108.2.64,28224,42.219.153.193,80,TCP,2016-11-04 13:35:56
4,47,1,0.8088796930387616,42.219.153.193,80,174.108.2.64,28005,TCP,2016-11-04 13:36:00
3,50,4,0.831036553485319,174.108.2.64,28225,42.219.153.193,80,TCP,2016-11-04 13:36:03
3,18946,12,14.390360612422226,174.108.2.64,28258,42.219.153.193,80,TCP,2016-11-04 13:36:06
4,731,11,0.8216558690182865,174.108.2.64,28322,42.219.153.193,80,TCP,2016-11-04 13:36:10
4,45,1,0.7905810575466603,174.108.2.64,28245,42.219.153.193,80,TCP,2016-11-04 13:36:14
4,34,1,0.8072969333734363,174.108.2.64,27911,42.219.153.193,80,TCP,2016-11-04 13:36:18
4,17382,5,0.7825629645958543,174.108.2.187,28256,42.219.153.193,80,TCP,2016-11-04 13:36:22
4,47,1,0.828397155739367,42.219.153.193,80,117.108.2.64,28731,TCP,2016-11-04 13:36:26
4,49,2,0.8133442467078567,42.219.153.193,80,174.108.2.185,28266,TCP,2016-11-04 13:36:30
4,47,1,14.900066189467909,42.219.153.193,80,174.108.2.107,28749,TCP,2016-11-04 13:36:34
4,422,4,0.8033886740449816,174.212.2.64,28279,42.219.153.193,80,TCP,2016-11-04 13:36:38
4,67,1,0.788382418686524,174.108.2.142,28255,42.219.153.193,80,TCP,2016-11-04 13:36:42
