teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
4,4272,7,0.8478039004839957,42.219.155.69,80,183.117.198.219,60278,UDP,2016-11-04 16:55:27
4,370,6,0.8496704699937254,183.117.198.219,60275,42.219.155.69,80,UDP,2016-11-04 16:55:31
4,30352,6,0.8604655552189797,42.219.155.69,80,183.117.198.219,60228,UDP,2016-11-04 16:55:35
4,6639,8,0.8403376224450767,183.117.198.219,60276,42.219.155.69,80,TCP,2016-11-04 16:55:39
4,1267,6,0.8606006987392902,42.219.155.69,80,183.117.198.219,60268,TCP,2016-11-04 16:55:43
4,9505,7,0.8571717382874341,183.117.198.219,62657,42.219.155.69,80,TCP,2016-11-04 16:55:47
11,840,6,0.8388971902895719,183.117.198.203,60290,42.219.155.69,80,TCP,2016-11-04 16:55:58
4,819,1,0.851801410317421,183.117.198.218,60311,42.219.155.69,80,TCP,2016-11-04 16:56:02
3,771,6,0.8461206494830549,183.117.198.219,60315,42.219.155.69,80,TCP,2016-11-04 16:56:05
4,55973,6,0.8449123024474829,183.117.198.219,60295,42.219.155.69,80,TCP,2016-11-04 16:56:09
4,786,6,0.8736289059743285,42.219.155.69,80,183.117.198.219,60255,TCP,2016-11-04 16:56:13
4,44,8,0.855128611670807,42.219.155.69,80,183.117.198.219,60318,UDP,2016-11-04 16:56:17
4,745,13,0.8445498067885637,183.117.198.219,59936,42.219.155.69,80,TCP,2016-11-04 16:56:21
4,20676,6,0.8670716984197497,183.117.198.219,60290,42.219.155.69,80,TCP,2016-11-04 16:56:25
4,859,20,0.8446546085178852,42.219.155.69,80,183.117.198.219,60311,TCP,2016-11-04 16:56:29
4,8538,6,0.84148782142438,183.117.198.219,5205,42.219.155.69,80,TCP,2016-11-04 16:56:33
4,3400,6,0.8664013054221869,42.219.155.69,80,183.117.198.219,60306,TCP,2016-11-04 16:56:37
4,813,7,0.8447599173523486,183.117.198.219,59890,42.219.155.69,53,TCP,2016-11-04 16:56:41
4,812,7,0.8502868562936783,42.219.155.69,80,183.117.198.218,60260,TCP,2016-11-04 16:56:45
4,2022,6,0.8487249724566936,183.117.198.219,60358,42.219.155.69,80,TCP,2016-11-04 16:56:49
4,4951,6,0.8632555631920695,42.219.155.69,80,183.117.198.219,60625,TCP,2016-11-04 16:56:53
4,8746,7,0.8552337514702231,42.219.155.69,80,183.117.198.219,60497,TCP,2016-11-04 16:56:57
4,49,8,0.8434444020967931,183.117.198.219,60309,42.219.155.69,80,TCP,2016-11-04 16:57:01
4,822,6,0.8452581481542438,183.117.198.219,60008,42.219.155.69,80,TCP,2016-11-04 16:57:05
4,5389,5,0.8371884995140135,42.219.155.69,80,183.117.198.219,60275,TCP,2016-11-04 16:57:09
4,609,6,0.837618102086708,42.219.155.69,80,183.117.198.218,60251,TCP,2016-11-04 16:57:13
4,1840,6,0.8487549761775881,183.117.198.219,59955,42.219.155.69,80,TCP,2016-11-04 16:57:17
4,9044,6,0.8630667510442436,42.219.155.69,80,183.117.198.219,60298,TCP,2016-11-04 16:57:21
4,1303,7,0.8520132957492024,42.219.155.69,80,183.117.198.219,60224,UDP,2016-11-04 16:57:25
4,4313,17,0.8500250210054219,183.117.198.219,59728,42.219.155.69,80,TCP,2016-11-04 16:57:29
4,6071,7,0.8406374061014503,42.219.155.69,80,183.117.198.219,60320,UDP,2016-11-04 16:57:33
4,324,8,0.8357016672380269,183.117.198.219,60229,42.219.155.69,80,TCP,2016-11-04 16:57:37
4,1844,6,0.8715220531448722,183.117.198.219,60232,42.219.155.69,80,TCP,2016-11-04 16:57:41
4,556,6,0.8249173157382756,183.117.198.219,60320,42.219.155.69,80,TCP,2016-11-04 16:57:45
4,760,7,0.8610432324931026,42.219.155.69,80,183.117.198.219,59981,TCP,2016-11-04 16:57:49
4,774,1,0.8452568803913891,183.117.198.192,60278,42.219.155.69,80,TCP,2016-11-04 16:57:53
4,836,7,0.8591736203525215,42.219.155.69,80,183.117.198.219,60283,TCP,2016-11-04 16:57:57
4,3448,1,0.8674423922784626,229.117.198.219,60314,42.219.155.69,80,TCP,2016-11-04 16:58:01
4,824,5,0.8346812026575208,42.219.155.69,80,183.117.198.219,60251,TCP,2016-11-04 16:58:05
4,100,7,0.8504111815709621,42.219.155.69,80,183.117.198.219,60267,TCP,2016-11-04 16:58:09
4,579,7,0.8473694804124534,183.117.198.219,60315,42.219.155.69,80,TCP,2016-11-04 16:58:13
4,1879,5,0.8789715967141092,183.117.198.219,60318,42.219.155.69,443,TCP,2016-11-04 16:58:17
4,2205,6,0.8474597451277077,183.117.198.219,60536,42.219.155.69,80,TCP,2016-11-04 16:58:21
4,821,6,0.8454327613580972,183.117.198.219,60241,42.219.155.69,80,TCP,2016-11-04 16:58:25
4,42,8,0.8677274698857218,183.117.198.218,33473,42.219.155.69,80,TCP,2016-11-04 16:58:29
4,2241,7,0.8492374022025615,183.117.198.219,59240,42.219.155.69,80,TCP,2016-11-04 16:58:33
4,3100,8,0.8448114730417728,42.219.155.69,80,183.117.198.219,60070,TCP,2016-11-04 16:58:37
9,6342,6,0.8533052306156605,183.117.198.219,60236,42.219.155.69,80,TCP,2016-11-04 16:58:46
4,5054,2,0.8551919998135418,183.117.198.219,3032,42.219.155.69,80,TCP,2016-11-04 16:58:50
4,817,1,0.8643596156034619,42.219.155.69,80,183.117.198.219,60253,TCP,2016-11-04 16:58:54
3,4921,6,0.8448808619286865,183.117.198.219,60290,42.219.155.69,80,TCP,2016-11-04 16:58:57
4,6094,6,0.8494442165829241,42.219.155.69,80,183.117.198.219,60262,TCP,2016-11-04 16:59:01
13,8061,7,0.8663281977642328,42.219.155.69,80,183.117.198.219,60254,TCP,2016-11-04 16:59:14
4,4487,5,0.8562225219793618,183.117.198.219,60287,42.219.155.69,80,TCP,2016-11-04 16:59:18
4,812,6,0.8528932076878846,95.117.198.219,60240,42.219.155.69,80,TCP,2016-11-04 16:59:22
4,94,6,0.8507331933360547,42.219.155.69,80,183.117.198.218,60261,TCP,2016-11-04 16:59:26
12,3986,5,0.8266516998410225,42.219.155.69,80,183.117.198.219,60248,TCP,2016-11-04 16:59:38
4,774,7,0.8447022764012218,183.117.198.219,60261,42.219.155.69,80,TCP,2016-11-04 16:59:42
3,6584,7,0.8554041387978941,183.117.198.153,60087,42.219.155.69,80,TCP,2016-11-04 16:59:45
4,1381,7,0.83981200796552,183.117.198.218,60287,42.219.155.69,80,UDP,2016-11-04 16:59:49
4,818,13,0.8491086820140481,183.117.198.76,60340,42.219.155.69,80,TCP,2016-11-04 16:59:53
4,406759,6,0.8602710803970695,183.117.198.218,60234,42.219.155.69,80,TCP,2016-11-04 16:59:57
3,45,13,0.8424729576800019,183.117.198.219,60285,42.219.155.69,80,TCP,2016-11-04 17:00:00
4,103,4,0.8570788535289466,183.117.198.219,60272,42.219.155.69,80,TCP,2016-11-04 17:00:04
4,6822,6,0.8570332985837013,42.219.155.69,80,183.117.198.219,59820,TCP,2016-11-04 17:00:08
4,774,6,0.827591281151399,183.117.198.219,60230,42.219.155.69,80,TCP,2016-11-04 17:00:12
4,456,5,0.8436432718299329,183.117.198.219,60276,42.219.155.69,80,TCP,2016-11-04 17:00:16
4,9645,7,0.8670198046602309,42.219.155.69,80,183.117.198.219,60318,TCP,2016-11-04 17:00:20
3,772,6,0.8457065136171877,183.117.198.219,60322,42.219.155.69,80,TCP,2016-11-04 17:00:23
3,801,1,0.8487097593024373,183.117.198.207,60262,42.219.155.69,80,TCP,2016-11-04 17:00:26
4,8943,6,0.8541069638449699,42.219.155.69,80,183.117.198.219,60246,TCP,2016-11-04 17:00:30
4,1804,7,0.8591010197997093,42.219.155.69,80,183.117.198.219,60249,TCP,2016-11-04 17:00:34
4,839,8,0.8556906532030553,42.219.155.69,80,183.117.198.218,60262,TCP,2016-11-04 17:00:38
4,1024,6,0.8402842073701322,183.117.198.219,60258,42.219.155.69,80,TCP,2016-11-04 17:00:42
4,736,5,0.8489124323241413,42.219.155.69,80,183.117.198.72,47222,TCP,2016-11-04 17:00:46
4,8024,11,0.8436114932410419,42.219.155.69,80,183.117.198.219,60292,TCP,2016-11-04 17:00:50
3,37468,6,0.8543159756809473,42.219.155.69,80,183.117.198.219,60280,TCP,2016-11-04 17:00:53
4,823,5,0.8393472461029887,183.117.198.219,60229,42.219.155.69,80,TCP,2016-11-04 17:00:57
4,195132,2,0.8562223529443145,183.117.198.219,60242,42.219.155.69,80,TCP,2016-11-04 17:01:01
4,760,5,0.8467546154279262,183.117.198.219,65094,42.219.155.69,80,TCP,2016-11-04 17:01:05
4,6570,6,0.8515498861670494,183.117.198.251,60321,42.219.155.69,80,TCP,2016-11-04 17:01:09
3,794,5,0.8428418766707182,42.219.155.69,80,183.117.198.141,60245,TCP,2016-11-04 17:01:12
4,780,6,0.8302673595026135,42.219.155.69,80,183.117.198.219,60301,TCP,2016-11-04 17:01:16
14,650,7,0.838835746049881,183.117.198.219,60237,42.219.155.69,80,TCP,2016-11-04 17:01:30
4,222,7,0.8534366553649306,42.219.155.69,80,183.117.198.219,33587,TCP,2016-11-04 17:01:34
4,148388,6,0.8505138703621924,183.117.198.219,60319,42.219.155.69,80,TCP,2016-11-04 17:01:38
4,726,5,0.8458710692357272,42.219.155.69,80,183.117.198.219,60636,TCP,2016-11-04 17:01:42
3,4423,6,0.8668069050181657,183.117.198.219,60397,42.219.155.69,80,TCP,2016-11-04 17:01:45
4,13410,7,0.8556088402401656,183.117.198.219,60050,42.219.155.69,80,TCP,2016-11-04 17:01:49
4,818,7,0.8688588214572519,42.219.155.69,80,183.117.198.219,60250,TCP,2016-11-04 17:01:53
4,738,7,0.8504236056469381,183.117.198.219,4371,42.219.155.69,80,TCP,2016-11-04 17:01:57
3,3956,6,0.865618335083127,183.117.198.216,60262,42.219.155.69,80,TCP,2016-11-04 17:02:00
4,22431,6,0.8486531325615942,42.219.155.69,80,183.117.198.126,60042,TCP,2016-11-04 17:02:04
4,4861,6,0.8633939183782786,42.219.155.69,80,183.117.198.219,60322,TCP,2016-11-04 17:02:08
3,1237,7,0.8566702113021165,183.117.198.219,60652,42.219.155.69,80,TCP,2016-11-04 17:02:11
4,14176,6,0.849440666846931,183.117.198.219,60224,42.219.155.69,80,TCP,2016-11-04 17:02:15
4,774,1,0.8625440946780145,42.219.155.69,80,183.117.198.219,60323,TCP,2016-11-04 17:02:19
3,1080,7,0.8490338840056211,183.117.198.219,60273,42.219.155.69,80,TCP,2016-11-04 17:02:22
3,214483,4,0.8497869351413101,183.117.198.218,60298,42.219.155.69,80,TCP,2016-11-04 17:02:25
4,608,1,0.8593351333402097,42.219.155.69,80,183.117.198.171,60255,TCP,2016-11-04 17:02:29
4,4219,132,0.8681792160496116,42.219.155.69,80,183.117.198.219,60243,TCP,2016-11-04 17:02:33
4,864,5,0.8630868662148714,183.117.198.219,60318,42.219.155.69,80,TCP,2016-11-04 17:02:37
4,594,6,0.860902848886326,183.117.198.219,60238,42.219.155.69,80,TCP,2016-11-04 17:02:41
4,641,7,0.8488024750258774,183.117.198.219,60276,42.219.155.69,80,TCP,2016-11-04 17:02:45
4,814,6,0.8519079023972154,183.117.198.219,60289,42.219.155.69,80,TCP,2016-11-04 17:02:49
4,5381,7,0.8547023052815348,183.117.198.219,60267,42.219.155.69,80,TCP,2016-11-04 17:02:53
4,1013,7,0.8514105167705566,42.219.155.69,80,183.117.198.219,60281,TCP,2016-11-04 17:02:57
4,814,121,0.8609366558957845,183.117.198.153,60283,42.219.155.69,80,TCP,2016-11-04 17:03:01
4,742,2,0.8580256188288331,183.117.198.219,60285,42.219.155.69,80,TCP,2016-11-04 17:03:05
4,788,7,0.838411045493558,183.117.198.219,60642,42.219.155.69,80,UDP,2016-11-04 17:03:09
3,830,5,21.19431471079588,183.117.198.219,60314,42.219.155.69,80,TCP,2016-11-04 17:03:12
4,801,8,0.8450574190355837,42.219.155.69,80,183.117.198.219,60269,TCP,2016-11-04 17:03:16
3,5573,1,0.8544688678812236,42.219.155.69,80,183.117.198.219,60042,UDP,2016-11-04 17:03:19
4,55,6,0.8591450534295291,183.117.198.218,60307,42.219.155.69,80,TCP,2016-11-04 17:03:23
4,6235,7,0.8485770667903125,183.117.198.219,60309,42.219.155.69,23,TCP,2016-11-04 17:03:27
3,1044,6,0.8466003709472716,183.117.198.219,60230,42.219.155.69,80,TCP,2016-11-04 17:03:30
3,5361,5,0.8580171670764685,42.219.155.69,80,183.117.198.219,60231,TCP,2016-11-04 17:03:33
4,807,7,0.8523987801745534,42.219.155.69,80,183.117.198.219,60312,UDP,2016-11-04 17:03:37
4,1038,6,0.8511019432917237,183.117.198.219,60241,42.219.155.69,80,TCP,2016-11-04 17:03:41
4,4483,7,0.8633760851807892,42.219.155.69,80,183.117.198.219,5416,UDP,2016-11-04 17:03:45
3,6297,6,0.8611138891428709,183.117.198.219,60236,42.219.155.69,80,TCP,2016-11-04 17:03:48
4,36,5,0.8484023690689355,183.117.198.219,60317,42.219.155.69,80,TCP,2016-11-04 17:03:52
4,777,5,0.8223099501337856,183.117.198.219,60293,42.219.155.69,80,TCP,2016-11-04 17:03:56
4,83,1,0.8536738115362823,169.117.198.219,60245,42.219.155.69,80,TCP,2016-11-04 17:04:00
4,4351,6,0.8534088490996509,183.117.198.218,60248,42.219.155.69,80,TCP,2016-11-04 17:04:04
3,1868,6,0.8548508870881051,183.117.198.219,60279,42.219.155.69,80,TCP,2016-11-04 17:04:07
4,394,6,0.8495938971173018,42.219.155.69,80,183.117.198.219,60319,TCP,2016-11-04 17:04:11
4,6621,6,0.8609630253631622,183.117.198.219,60307,42.219.155.69,80,TCP,2016-11-04 17:04:15
3,671,5,0.8309704607818276,42.219.155.69,80,183.117.198.219,60278,TCP,2016-11-04 17:04:18
4,6395,6,0.8660348374396563,183.117.198.219,60234,42.219.155.69,80,TCP,2016-11-04 17:04:22
4,6362,6,0.8403219867032021,42.219.155.69,80,183.117.198.219,60409,TCP,2016-11-04 17:04:26
15,848,6,0.8381141354329884,183.117.198.218,60281,42.219.155.69,80,TCP,2016-11-04 17:04:41
1,51,6,0.8593851677142084,42.219.155.69,80,183.117.198.219,60235,TCP,2016-11-04 17:04:42
4,45,6,0.8495207049418241,183.117.198.219,60284,42.219.155.69,80,TCP,2016-11-04 17:04:46
3,4866,13,0.8569083816837519,42.219.155.69,80,183.117.198.219,60224,TCP,2016-11-04 17:04:49
4,46,17,0.8534369089175016,42.219.155.69,80,183.64.198.218,60306,TCP,2016-11-04 17:04:53
4,21280,7,0.8544495133683085,42.219.155.69,80,183.117.198.219,60276,TCP,2016-11-04 17:04:57
8,1297,6,0.8405806948430836,183.117.198.219,59224,42.219.155.69,80,TCP,2016-11-04 17:05:05
4,849,5,0.8499421093147248,183.117.198.219,60295,42.219.155.69,80,TCP,2016-11-04 17:05:09
4,3798,19,0.8420986295677722,183.117.198.219,59971,42.219.155.69,80,TCP,2016-11-04 17:05:13
4,1194,7,0.8504082234576344,42.219.155.69,80,183.117.198.219,60281,TCP,2016-11-04 17:05:17
4,58812,7,0.8659531089942902,42.219.155.69,80,183.117.198.218,60249,TCP,2016-11-04 17:05:21
4,802,6,0.8373411381617188,42.219.155.69,80,183.117.198.219,60224,TCP,2016-11-04 17:05:25
4,796,1,0.8558940023649484,42.219.155.69,80,183.117.198.219,60233,TCP,2016-11-04 17:05:29
4,63334,7,0.8585786169860512,42.219.155.69,80,183.117.198.219,63242,TCP,2016-11-04 17:05:33
4,8649,6,0.8415173180401325,42.219.155.69,80,183.117.198.219,60285,TCP,2016-11-04 17:05:37
3,775,6,0.8491099497769028,42.219.155.69,80,183.117.198.218,60247,TCP,2016-11-04 17:05:40
4,835,6,0.8480878793634474,183.117.198.219,60258,42.219.155.69,80,TCP,2016-11-04 17:05:44
4,830,1,0.8458014267962426,42.219.155.69,80,183.117.198.219,60241,TCP,2016-11-04 17:05:48
4,4075,8,0.842015971429646,42.219.155.69,80,183.56.198.219,60243,TCP,2016-11-04 17:05:52
4,55,2,0.8588258307427168,183.117.198.219,60265,42.219.155.69,80,TCP,2016-11-04 17:05:56
4,3315,7,0.8464044593274593,183.117.198.219,60414,42.219.155.69,80,TCP,2016-11-04 17:06:00
4,822,7,0.8579290152993053,183.117.198.219,60311,42.219.155.69,80,TCP,2016-11-04 17:06:04
4,8793,8,0.8372802855446935,183.117.198.219,60320,42.219.155.69,80,TCP,2016-11-04 17:06:08
4,8659,6,0.857475240714848,42.219.155.69,80,183.117.198.219,60305,TCP,2016-11-04 17:06:12
4,1768,8,0.8489616215229034,42.219.155.69,80,183.117.198.219,60691,TCP,2016-11-04 17:06:16
3,6478,7,0.8403425244614482,42.219.155.69,80,183.117.198.219,60224,TCP,2016-11-04 17:06:19
4,782,9,0.8554731050971895,42.219.155.69,80,183.117.198.219,60247,TCP,2016-11-04 17:06:23
4,785,6,0.8457186841405928,42.219.155.69,80,183.117.198.219,60225,TCP,2016-11-04 17:06:27
4,791,6,0.867192558478564,183.117.198.219,60228,42.219.155.69,80,TCP,2016-11-04 17:06:31
3,788,6,0.8555233930237591,42.219.155.69,80,183.117.198.219,60257,TCP,2016-11-04 17:06:34
4,1414,7,0.8661057476419955,183.117.198.219,41355,42.219.155.69,80,TCP,2016-11-04 17:06:38
4,7131,7,0.8674856652505696,42.219.155.69,80,183.117.198.219,60303,TCP,2016-11-04 17:06:42
4,750,7,0.8519773758016527,183.117.198.219,60321,42.219.155.69,80,TCP,2016-11-04 17:06:46
4,1249,6,0.8376639951020479,42.219.155.69,80,183.117.198.219,60272,TCP,2016-11-04 17:06:50
4,705,7,0.8504562294110656,42.219.155.69,80,183.117.198.219,61479,TCP,2016-11-04 17:06:54
4,2179,6,0.8306562246289104,42.219.155.69,80,183.117.198.219,60266,TCP,2016-11-04 17:06:58
4,760,6,0.8374980872031301,42.219.155.69,80,183.117.198.219,60224,TCP,2016-11-04 17:07:02
4,1040,1,0.8657383499667048,183.117.198.219,60306,42.219.155.69,80,TCP,2016-11-04 17:07:06
4,343,6,0.8496842463500798,183.117.198.219,60266,42.219.155.69,80,TCP,2016-11-04 17:07:10
4,5701,6,0.8424560541752726,183.117.198.219,60241,42.219.155.69,80,TCP,2016-11-04 17:07:14
4,56,8,0.8531264760531485,183.117.198.219,60315,42.219.155.69,80,TCP,2016-11-04 17:07:18
4,45,6,0.8507190789096057,183.117.198.219,60294,42.219.155.69,80,TCP,2016-11-04 17:07:22
4,696,7,0.859096793923527,183.117.198.218,60314,42.219.155.69,80,TCP,2016-11-04 17:07:26
4,1801,6,0.8452021130360663,42.219.155.69,80,183.117.198.219,60271,TCP,2016-11-04 17:07:30
4,2357,5,0.8571825565304607,42.219.155.69,80,183.117.198.219,60228,TCP,2016-11-04 17:07:34
4,276,6,0.8316401776392013,183.117.198.219,60011,42.219.155.69,80,TCP,2016-11-04 17:07:38
4,15146,1,0.853768048575148,42.219.155.69,80,183.117.198.219,60222,TCP,2016-11-04 17:07:42
4,5375,6,0.8566336997319013,42.219.155.69,80,183.117.198.219,60265,TCP,2016-11-04 17:07:46
4,6691,8,0.8325478113256395,183.117.198.219,60249,42.219.155.69,80,TCP,2016-11-04 17:07:50
4,5909,29,0.8442883940879256,42.219.155.69,80,183.117.147.219,60249,TCP,2016-11-04 17:07:54
4,671,6,0.8576330349314958,42.219.155.69,80,183.117.198.219,60293,TCP,2016-11-04 17:07:58
4,695866,7,0.8502416394185275,42.219.155.69,80,183.117.252.218,5154,TCP,2016-11-04 17:08:02
4,4607,6,0.8513799214269966,42.219.155.69,80,80.117.198.219,60310,TCP,2016-11-04 17:08:06
4,1697,6,0.8476213426329195,42.219.155.69,80,182.117.198.219,60268,TCP,2016-11-04 17:08:10
4,796,6,0.8496315919328481,42.219.155.69,80,183.117.198.219,60243,TCP,2016-11-04 17:08:14
4,766,6,0.8532212201971561,42.219.155.69,80,183.117.198.219,60242,TCP,2016-11-04 17:08:18
4,971,7,0.8452086208853871,183.117.198.219,59912,42.219.155.69,45589,TCP,2016-11-04 17:08:22
3,765,16,0.8602316107135266,183.117.198.65,60288,42.219.155.69,80,TCP,2016-11-04 17:08:25
4,5738,6,0.8614388590212911,42.219.155.69,80,183.117.198.219,33516,TCP,2016-11-04 17:08:29
4,822,5,0.8434696728363633,42.219.155.69,80,183.117.198.219,60293,TCP,2016-11-04 17:08:33
4,56,5,0.8502526266966015,42.219.155.69,80,183.117.198.218,60269,TCP,2016-11-04 17:08:37
4,183726,6,0.8494686421472579,42.219.155.69,80,183.117.198.219,60271,TCP,2016-11-04 17:08:41
4,484,5,0.8299420515540987,42.219.155.69,80,183.117.198.219,60237,TCP,2016-11-04 17:08:45
4,762,7,0.8433750977274029,42.219.155.69,80,183.117.198.219,60264,TCP,2016-11-04 17:08:49
4,808,5,0.8444776288233697,42.219.155.69,80,183.117.198.219,60273,TCP,2016-11-04 17:08:53
4,834,7,0.8607606058940291,42.219.155.69,80,183.117.198.169,60302,TCP,2016-11-04 17:08:57
4,7375,5,0.8579953615553677,42.219.155.69,80,183.117.198.219,60297,TCP,2016-11-04 17:09:01
4,377,6,0.8347411255817859,42.219.155.69,80,183.117.198.219,60636,TCP,2016-11-04 17:09:05
4,791,6,0.8563472698442638,183.117.198.219,60293,42.219.155.69,80,TCP,2016-11-04 17:09:09
4,4451,6,0.8645729378331453,42.219.155.69,80,183.117.198.219,60294,TCP,2016-11-04 17:09:13
4,5148,6,0.8449458559043705,42.219.155.69,80,183.117.198.219,60257,TCP,2016-11-04 17:09:17
4,6789,6,0.8661041418090463,183.117.198.219,59337,42.219.155.69,80,TCP,2016-11-04 17:09:21
4,2114,6,0.8503624994773418,42.219.155.69,80,223.117.198.219,60289,TCP,2016-11-04 17:09:25
4,818,6,0.8529180558398366,42.219.155.69,80,183.117.198.219,60227,TCP,2016-11-04 17:09:29
13,8052,7,0.8574405040126294,183.117.198.219,60251,42.219.155.69,80,TCP,2016-11-04 17:09:42
4,6617,19,0.8483237677719444,42.219.155.69,80,183.117.198.219,60284,TCP,2016-11-04 17:09:46
4,1897,6,0.8476472895126791,183.117.198.219,60292,42.219.155.69,80,TCP,2016-11-04 17:09:50
4,358,6,0.8632941877003759,42.219.155.69,80,183.117.198.219,60346,TCP,2016-11-04 17:09:54
4,776,9,0.850912116933614,183.117.198.219,61566,42.219.155.69,80,TCP,2016-11-04 17:09:58
4,42,8,0.8532682964578271,183.117.198.219,60321,42.219.155.69,80,TCP,2016-11-04 17:10:02
4,344,6,0.8367964227218181,183.117.198.219,60285,42.219.155.69,80,TCP,2016-11-04 17:10:06
4,7409,8,0.8575202040374279,183.117.198.219,60280,42.219.155.69,443,TCP,2016-11-04 17:10:10
4,780,5,8.166597677394746,42.219.155.69,80,183.117.198.219,60259,TCP,2016-11-04 17:10:14
3,41,6,0.8390423913951963,183.117.198.219,60270,42.219.155.69,80,TCP,2016-11-04 17:10:17
4,183,7,0.8386092390865088,183.117.198.219,60244,42.219.155.69,80,TCP,2016-11-04 17:10:21
4,993,5,0.8339180939365178,42.219.155.69,80,183.117.198.219,60306,TCP,2016-11-04 17:10:25
4,740,6,0.8514495638664812,42.219.155.69,80,183.117.198.219,60271,TCP,2016-11-04 17:10:29
3,3743,8,0.8270589897874743,183.117.198.219,60417,42.219.155.69,80,TCP,2016-11-04 17:10:32
4,904,6,0.8572994442656636,183.117.198.219,60295,42.219.155.69,80,TCP,2016-11-04 17:10:36
9,2518,5,0.8481778060086071,42.219.155.69,80,183.117.198.219,60295,TCP,2016-11-04 17:10:45
3,525,6,0.8520853891968727,183.117.198.219,60316,42.219.155.69,80,TCP,2016-11-04 17:10:48
4,4423,8,0.8511779245454818,42.219.155.69,80,183.117.198.219,60266,TCP,2016-11-04 17:10:52
4,50,6,0.8507190789096057,42.219.155.69,80,183.117.198.219,60261,TCP,2016-11-04 17:10:56
4,753,211,0.8547575797419995,42.219.155.69,80,183.117.198.219,60304,TCP,2016-11-04 17:11:00
4,845,8,0.8541968059726059,183.117.198.219,60243,42.219.155.69,80,TCP,2016-11-04 17:11:04
4,6017,6,0.8552013812586665,42.219.155.69,80,183.117.198.218,60260,TCP,2016-11-04 17:11:08
4,797,6,0.8580213084351271,42.219.155.69,80,183.117.198.219,60235,TCP,2016-11-04 17:11:12
4,797,6,0.8510823352262378,42.219.155.69,80,183.117.198.219,60266,TCP,2016-11-04 17:11:16
4,799,5,0.8525164285674691,183.117.198.219,60291,42.219.155.69,80,TCP,2016-11-04 17:11:20
19,7109,6,0.8540902293752879,183.117.198.166,60311,42.219.155.69,80,TCP,2016-11-04 17:11:39
4,818,5,0.8415184167679399,183.117.198.219,60229,42.219.155.69,80,TCP,2016-11-04 17:11:43
4,2436,27,0.8492534605320543,183.117.198.219,60238,42.219.155.69,80,UDP,2016-11-04 17:11:47
4,13374,9,0.8543578118551522,42.219.155.69,80,183.117.198.219,59381,TCP,2016-11-04 17:11:51
4,1076,6,0.8594204115215689,42.219.155.69,80,183.117.198.219,60234,TCP,2016-11-04 17:11:55
4,851,5,0.8642646179068834,183.117.198.219,60315,42.219.155.69,80,TCP,2016-11-04 17:11:59
4,9754,6,0.8330478169955313,42.219.155.69,80,183.117.198.219,60254,TCP,2016-11-04 17:12:03
4,1416,6,0.8268642614129931,183.117.198.219,60244,42.219.155.69,80,TCP,2016-11-04 17:12:07
4,8894,6,0.8530724693555385,42.219.155.69,80,183.117.198.219,60303,TCP,2016-11-04 17:12:11
4,5205,12,0.8584640957415104,42.219.155.69,80,183.117.198.219,60317,TCP,2016-11-04 17:12:15
4,794,7,0.8587166341021657,183.117.198.180,60302,42.219.155.69,80,TCP,2016-11-04 17:12:19
4,1166,7,0.8500606028828771,42.219.155.69,80,183.117.198.219,60317,TCP,2016-11-04 17:12:23
4,357,26,0.8479571307543665,183.117.198.218,5070,42.219.155.69,80,TCP,2016-11-04 17:12:27
4,776,5,0.855505728861317,42.219.155.69,80,183.117.198.219,60279,TCP,2016-11-04 17:12:31
4,5601,6,0.8484139479696751,42.219.155.69,80,183.117.198.219,60260,TCP,2016-11-04 17:12:35
4,807,6,0.8506576346699148,42.219.155.69,80,183.117.198.111,60305,TCP,2016-11-04 17:12:39
4,909,5,0.8338738912716508,42.219.155.69,80,183.117.198.219,42061,TCP,2016-11-04 17:12:43
3,561,6,0.8439513382036239,183.117.198.139,61448,42.219.155.69,80,TCP,2016-11-04 17:12:46
4,830,5,0.8494840243365616,42.219.155.69,80,183.117.198.219,60631,TCP,2016-11-04 17:12:50
4,48,7,0.8518969151191413,183.117.198.248,60282,42.219.155.69,80,TCP,2016-11-04 17:12:54
4,4977,7,0.8524155146442354,183.117.198.219,60264,42.219.155.69,80,TCP,2016-11-04 17:12:58
4,1145,6,0.8496542426291853,183.117.198.219,60266,42.219.155.69,80,TCP,2016-11-04 17:13:02
4,508,7,0.8616182052064687,42.219.155.69,80,183.117.198.219,25208,TCP,2016-11-04 17:13:06
4,41,5,0.8469448643736541,183.117.198.219,60297,42.219.155.69,80,TCP,2016-11-04 17:13:10
4,423426,7,0.8483110056258738,42.219.155.69,80,183.117.198.219,60268,TCP,2016-11-04 17:13:14
4,12890,6,0.8505967820528895,42.219.155.69,80,183.117.198.219,5208,TCP,2016-11-04 17:13:18
4,187,6,0.8415861153043807,42.219.155.69,80,183.117.198.219,60244,TCP,2016-11-04 17:13:22
4,803,13,0.8552604590076953,183.117.198.219,59995,42.219.155.69,80,TCP,2016-11-04 17:13:26
4,6036,7,0.8560211167205125,183.117.198.219,60241,42.219.155.69,80,TCP,2016-11-04 17:13:30
4,801,6,0.8561866020318121,183.117.198.219,59989,42.219.155.69,80,TCP,2016-11-04 17:13:34
4,15620,1,0.8370041667949408,42.219.155.69,80,183.117.198.219,60285,TCP,2016-11-04 17:13:38
